更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,上場市場名
2024-08-01,株式会社青山英語学院,学習塾・予備校・専門学校,求人なし,,千葉県松戸市新松戸4-48大川ビル,1983,代表取締役 熊本 研一,,12 百万円,,,
2024-08-01,学校法人朝日学園,その他・各種スクール,無,日本国際工科専門学校、東京明生日本語学院、成田国際航空専門学校、船橋国際福祉専門学校、船橋日本語学院の設置運営 2024年5月doda掲載求人より引用,千葉県松戸市新松戸4-2-1,1980,理事長 湯澤 大介,,"2,078 百万円",,,
2024-08-01,学校法人岩沼学園,その他・各種スクール,求人なし,,宮城県岩沼市桜3-8-15,1978,理事長 森 よし子,,748 百万円,,,
2024-08-01,株式会社守谷自動車学校,その他・各種スクール,求人なし,,茨城県守谷市松並1984,1984,代表取締役 加倉井 豊邦,,10 百万円,,,
2024-08-01,ジャムシステム株式会社,その他・各種スクール,求人なし,,神奈川県川崎市多摩区南生田4-19-11,1990,代表取締役 佐伯 義文,,139 百万円,,,
2024-08-01,株式会社日本スクールシステム機構,その他・各種スクール,求人なし,,千葉県松戸市常盤平双葉町20-2,1998,代表取締役 山内 康義,,10 百万円,,,
2024-08-01,株式会社サマデイ,その他・各種スクール,求人なし,,東京都千代田区六番町12-6,1979,代表取締役 相川 秀希,,50 百万円,,,
2024-08-01,株式会社涌谷自動車学校,その他・各種スクール,求人なし,,宮城県遠田郡涌谷町字北田94,1969,代表取締役 小島 太美雄,,45 百万円,,,
2024-08-01,株式会社ノグチ,その他・各種スクール,求人なし,,宮城県栗原市築館字留場雇田70,1999,代表取締役 野口 典秀,,20 百万円,,,
2024-08-01,株式会社エフエムエス,学習塾・予備校・専門学校,無,自動車の運転技能教習業＜各社共通＞ 2024年2月doda掲載求人より引用,神奈川県平塚市宝町6-2,2001,代表取締役 福澤 正人,,20 百万円,,,
2024-08-01,株式会社アテネ教育出版,その他・各種スクール,求人なし,,東京都中央区銀座1-14-4プレリー銀座ビル 9Ｆ,1972,代表取締役 武田 佐恵里,,20 百万円,,,
2024-08-01,シグマベイスキャピタル株式会社,その他・各種スクール,求人なし,,東京都中央区日本橋蛎殻町1-21-4セーラー第3ビル 4Ｆ,1990,代表取締役 清水 正俊,,30 百万円,,,
2024-08-01,学校法人新潟福祉医療学園,その他・各種スクール,求人なし,,新潟県新潟市西区槇尾1425,1996,理事長 井口 明彦,,274 百万円,,,
2024-08-01,株式会社アルファブライト,その他・各種スクール,求人なし,,新潟県新潟市西区小針台1-15,1996,代表取締役 廣川 正秋,,48 百万円,,,
2024-08-01,東洋自動車株式会社,その他・各種スクール,求人なし,,千葉県旭市鎌数5146,1974,代表取締役 飯田 耕司,,40 百万円,,,
2024-08-01,株式会社東京個別指導学院,学習塾・予備校・専門学校,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 個別指導教育を中心とした教育事業東京個別指導学院（東京、神奈川、埼玉、千葉、愛知、福岡）関西個別指導学院（大阪、京都、兵庫）ベネッセ サイエンス教室（東京、神奈川）ベネッセ 文章表現教室（東京、神奈川）1online（オンラインでのマンツーマン個別指導） 2022年3月doda掲載求人より引用,東京都新宿区西新宿1-26-2新宿野村ビル 25Ｆ,1985,大垣 秀之,,642 百万円,,,スタンダード
2024-08-01,株式会社創育社,学習塾・予備校・専門学校,求人なし,,神奈川県横浜市西区高島2-11-2スカイメナー横浜 621,1987,代表取締役 松永 孝之,,20 百万円,,,
2024-08-01,株式会社テスコ,その他・各種スクール,求人なし,,千葉県柏市柏3-8-7,1977,代表取締役 坂口 真一,,10 百万円,,,
2024-08-01,学校法人石川学園,その他・各種スクール,求人なし,,神奈川県横浜市西区中央1-33-6,1951,理事長 池田 俊一,,"1,412 百万円",,,
2024-08-01,学校法人臼井学園,学習塾・予備校・専門学校,求人なし,,富山県富山市西中野本町1-6,1963,理事長 臼井 千威子,,"3,640 百万円",,,
2024-08-01,有限会社横浜国際教育学院,学習塾・予備校・専門学校,求人なし,,神奈川県横浜市西区宮崎町43,1989,代表取締役 和泉 雅人,,10 百万円,,,
2024-08-01,学校法人エイシンカレッジ,その他・各種スクール,求人なし,,新潟県長岡市殿町1-1-1,1993,理事長 井口 公,,"1,302 百万円",,,
2024-08-01,学校法人北日本自動車学校,その他・各種スクール,求人なし,,富山県富山市五福4186,1958,理事長 中条 充康,,,,,
2024-08-01,株式会社リソー教育システム,その他・各種スクール,求人なし,,神奈川県横浜市西区南幸2-12-6ストークビルみき 603,1991,代表取締役 井手 成生,,10 百万円,,,
2024-08-01,株式会社富山育英センター,その他・各種スクール,求人なし,,富山県富山市新桜町6-22,1987,代表取締役 片山 大輔,,100 百万円,,,
2024-08-01,株式会社ハイマウント,その他・各種スクール,求人なし,,東京都中央区日本橋富沢町2-4ＨＭビル 2Ｆ,1967,代表取締役 高山 康人,,25 百万円,,,
2024-08-01,株式会社ハウジングサービス,その他・各種スクール,求人なし,,福井県福井市若杉2-208,1992,代表取締役 牛若 賢治,,10 百万円,,,
2024-08-01,株式会社日本エル・ディ・アイ,学習塾・予備校・専門学校,求人なし,,石川県金沢市有松4-3-10,1986,代表取締役 柳生 好春,,30 百万円,,,
2024-08-01,学校法人北陸学園,その他・各種スクール,求人なし,,新潟県長岡市福住3-3-28,1967,,,"1,232 百万円",,,
2024-08-01,株式会社サンキョー,学習塾・予備校・専門学校,求人なし,,山梨県甲府市武田1-2-19,1977,代表取締役 望月 英雄,,23 百万円,,,
2024-08-01,株式会社マルニ日商,学習塾・予備校・専門学校,求人なし,,山梨県甲府市住吉3-24-11,1972,代表取締役 佐原 章仁,,20 百万円,,,
2024-08-01,学校法人アリス国際学園,学習塾・予備校・専門学校,求人なし,,石川県金沢市円光寺本町8-50,1992,理事長 竹澤 敦子,,435 百万円,,,
2024-08-01,株式会社曙学院,学習塾・予備校・専門学校,求人なし,,福井県福井市松城町12-7パリオＣｉＴＹ 1Ｆ,1980,代表取締役 山田 剛,,,,,
2024-08-01,学校法人江戸川学園,その他・各種スクール,求人なし,,千葉県流山市駒木474,1944,理事長 木内 英仁,,"38,719 百万円",,,
2024-08-01,学校法人早翠学園,その他・各種スクール,求人なし,,福井県敦賀市本町1-6-10,1961,理事長 德本達之,,"1,621 百万円",,,
2024-08-01,株式会社矢野,その他・各種スクール,求人なし,,富山県高岡市問屋町48,1970,代表取締役 矢野 千賀子,,40 百万円,,,
2024-08-01,株式会社テクノ教育,その他・各種スクール,求人なし,,神奈川県横浜市南区高根町1-1,1954,代表取締役 萩原 重徳,,10 百万円,,,
2024-08-01,株式会社ケイデイエス,その他・各種スクール,求人なし,,神奈川県横浜市南区中村町5-312,1987,代表取締役 佐藤 健一郎,,20 百万円,,,
2024-08-01,株式会社韮崎自動車教習所,その他・各種スクール,求人なし,,山梨県韮崎市中島2-8-73,1961,代表取締役 若尾 磯男,,22 百万円,,,
2024-08-01,明治ビジネスサポート株式会社,その他・各種スクール,求人なし,,東京都中央区京橋2-4-16,1987,代表取締役 布施 俊光,,20 百万円,,,
2024-08-01,アルファ教育システム株式会社,その他・各種スクール,求人なし,,富山県黒部市立野26-1,1986,代表取締役 高椿 鮎美,,30 百万円,,,
2024-08-01,有限会社横浜キャド設計,その他・各種スクール,求人なし,,神奈川県横浜市磯子区馬場町4-39,2000,取締役 佐藤 清子,,3 百万円,,,
2024-08-01,株式会社大佐和自動車教習所,その他・各種スクール,無,,千葉県富津市千種新田88,1950,代表取締役 金子 光晴,,66 百万円,,,
2024-08-01,学校法人関東学院,その他・各種スクール,求人なし,,神奈川県横浜市金沢区六浦東1-50-1,1927,,,"97,790 百万円",,,
2024-08-01,株式会社ニーズ・メディカルシステム,その他・各種スクール,求人なし,,千葉県浦安市堀江5-1-9,2012,代表取締役 坂上 勝洋,,,,,
2024-08-01,有限会社もっくもっく,その他・各種スクール,求人なし,,千葉県浦安市北栄1-11-24第2吉田ビル 3Ｆ,1986,代表取締役 河口 知子,,10 百万円,,,
2024-08-01,株式会社啓明舎,その他・各種スクール,求人なし,,愛知県名古屋市中区富士見町13-22ファミール富士見 5Ｆ,1981,代表取締役社長 栗木 一幸,,10 百万円,,,
2024-08-01,有限会社新光コーポレーション,学習塾・予備校・専門学校,求人なし,,神奈川県横浜市金沢区能見台通7-26スリーブ 3Ｆ,1999,代表取締役 小池 和男,,3 百万円,,,
2024-08-01,有限会社ビート米会話,その他・各種スクール,求人なし,,愛知県名古屋市中区平和1-15-25,1999,代表取締役 小原 伸一,,3 百万円,,,
2024-08-01,株式会社向学館,学習塾・予備校・専門学校,求人なし,,神奈川県横浜市港北区新横浜2-14-2新横浜214－4Ｆ,1984,代表取締役 高木 幹夫,,10 百万円,,,
2024-08-01,国際教育システム株式会社,その他・各種スクール,求人なし,,東京都中央区日本橋堀留町2-1-1藤和堀留町ビル 7Ｆ,1975,代表取締役 石崎 健太,,10 百万円,,,
2024-08-01,青山きもの株式会社,その他・各種スクール,求人なし,,東京都港区南青山5-7-17青山小原ビル小原流会館 5Ｆ,1972,代表取締役 吉田 英一郎,,30 百万円,,,
2024-08-01,株式会社津ドライビングスクール,その他・各種スクール,無,,三重県津市博多町3-15,1960,代表取締役 倉田 栄治,,30 百万円,,,
2024-08-01,学校法人山脇学園,その他・各種スクール,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 私立中高教育 2023年2月doda掲載求人より引用,東京都港区赤坂4-10-36,1928,理事長 畑口 紘,,"18,242 百万円",,,
2024-08-01,株式会社エミールプランニング,その他・各種スクール,求人なし,,愛知県名古屋市熱田区金山町1-19-13川島ビル 5Ｆ,1989,代表取締役 石原 孝子,,10 百万円,,,
2024-08-01,株式会社鈴鹿英数学院,学習塾・予備校・専門学校,求人なし,,三重県津市広明町337英数ビル,1984,代表取締役 山本 千秋,,10 百万円,,,
2024-08-01,株式会社北大路書房,その他・各種スクール,求人なし,,京都府京都市北区紫野十二坊町12-8,1948,代表取締役 奥野 浩之,,10 百万円,,,
2024-08-01,伊勢湾マリン開発株式会社,その他・各種スクール,無,,三重県津市桜橋3-53-1,1978,代表取締役 大橋 洋之,,10 百万円,,,
2024-08-01,学校法人長谷川学園,学習塾・予備校・専門学校,求人なし,,三重県津市上浜町1-14,1956,理事長 長谷川 雅敏,,401 百万円,,,
2024-08-01,株式会社岡本塾,学習塾・予備校・専門学校,求人なし,,京都府京都市北区小山下内河原町57-4,1982,代表取締役 岡本 盛男,,13 百万円,,,
2024-08-01,オーパルオプテックス株式会社,その他・各種スクール,求人なし,,滋賀県大津市雄琴5-265-1,1990,代表取締役 若林 勝,,80 百万円,,,
2024-08-01,株式会社おうみ教育社,その他・各種スクール,求人なし,,滋賀県大津市本丸町1-4,1985,代表取締役 福井 清人,,42 百万円,,,
2024-08-01,株式会社日能研,学習塾・予備校・専門学校,求人なし,,神奈川県横浜市港北区新横浜2-13-12,1973,代表取締役 高木 幹夫,,32 百万円,,,
2024-08-01,学校法人メイ・ウシヤマ学園,学習塾・予備校・専門学校,求人なし,,東京都港区六本木6-4-1,1984,理事長 山中祥弘,,"5,646 百万円",,,
2024-08-01,学校法人明治学院,その他・各種スクール,求人なし,,東京都港区白金台1-2-37,1905,理事長 山﨑 雅男,,"89,729 百万円",,,
2024-08-01,株式会社井手塾,学習塾・予備校・専門学校,求人なし,,新潟県上越市本町5-5-9ランドビル 3Ｆ,1998,代表取締役 大島 誠,,50 百万円,,,
2024-08-01,一般財団法人日本通信教育学園,その他・各種スクール,求人なし,,東京都港区南青山2-11-17,1949,代表理事 田中 英弥,,,,,
2024-08-01,ホリバインターナショナルテニス株式会社,その他・各種スクール,求人なし,,東京都港区東麻布1-8-8タワーサイドビル飯倉 7Ｆ,1981,代表取締役 堀場 雅彦,,10 百万円,,,
2024-08-01,学校法人三重中央学園,学習塾・予備校・専門学校,求人なし,,三重県四日市市羽津中2-5-19,1965,理事長 山本 ゆき,,207 百万円,,,
2024-08-01,株式会社名学館ホールディングス,その他・各種スクール,無,,愛知県名古屋市昭和区隼人町6-10ＭｅｉｇａｋｕｋａｎＨｉｌｌｓ 1Ｆ,1990,代表取締役 佐藤 剛司,,52 百万円,,,
2024-08-01,株式会社ライリスト社,その他・各種スクール,求人なし,,愛知県名古屋市昭和区御器所1-6-24,1952,代表取締役 岩間 昌一,,42 百万円,,,
2024-08-01,シンクロニシティジャパン株式会社,その他・各種スクール,求人なし,,東京都港区西麻布3-24-17西麻布広瀬ビル 2Ｆ,1990,代表取締役 栗原 洋介,,10 百万円,,,
2024-08-01,株式会社エルフ,その他・各種スクール,求人なし,,滋賀県大津市栄町4-3昴ビル 1Ｆ,1991,代表取締役 濵口泰弘,,10 百万円,,,
2024-08-01,株式会社エム・アイ・ティ,学習塾・予備校・専門学校,求人なし,,愛知県名古屋市瑞穂区瑞穂通2-7,1985,代表取締役 杉藤 清司,,20 百万円,,,
2024-08-01,有限会社イデア,その他・各種スクール,求人なし,,神奈川県横浜市戸塚区矢部町19,2001,取締役 中村 光春,,3 百万円,,,
2024-08-01,公益財団法人京都踏水会,その他・各種スクール,求人なし,,京都府京都市左京区聖護院蓮華蔵町33-5,1970,代表理事 檀野 晴一,,,,,
2024-08-01,学校法人京理学園,学習塾・予備校・専門学校,求人なし,,京都府京都市南区久世上久世町404-2,1948,理事長 三田 清栄,,54 百万円,,,
2024-08-01,学校法人糸菊学園,学習塾・予備校・専門学校,求人なし,,愛知県名古屋市瑞穂区新開町5-3,1955,理事長 三浦 由美子,,"1,324 百万円",,,
2024-08-01,株式会社アクアプランネット,その他・各種スクール,求人なし,,三重県松阪市大黒田町199,1994,代表取締役 福政 圭一,,50 百万円,,,
2024-08-01,株式会社アヤハ自動車教習所,学習塾・予備校・専門学校,求人なし,,滋賀県栗東市小柿8-1-9,1962,代表取締役 織田 真一,,10 百万円,,,
2024-08-01,株式会社ビーエスシー・インターナショナル,その他・各種スクール,求人なし,,滋賀県大津市南船路4-1,1985,代表取締役 井上 良夫,,20 百万円,,,
2024-08-01,株式会社伸学工房,学習塾・予備校・専門学校,求人なし,,神奈川県横浜市港南区上大岡西1-13-8大樹生命上大岡ビル 8Ｆ,2001,代表取締役 浅野 朗子,,10 百万円,,,
2024-08-01,株式会社オフィスシーエッチケー,その他・各種スクール,求人なし,,京都府京都市中京区二条通寺町東入榎木町87河二ビル 3Ｆ,1989,代表取締役 松井 康年,,12 百万円,,,
2024-08-01,株式会社港南スイミングクラブ,その他・各種スクール,無,,神奈川県横浜市港南区港南台1-9-7,1979,代表取締役 菊池 泰弘,,23 百万円,,,
2024-08-01,株式会社中萬学院,学習塾・予備校・専門学校,無,,神奈川県横浜市港南区丸山台1-10-24,1968,代表取締役 山中 玲子,,50 百万円,,,
2024-08-01,学校法人両洋学園,学習塾・予備校・専門学校,求人なし,,京都府京都市中京区壬生上大竹町13,1951,,,"8,290 百万円",,,
2024-08-01,株式会社セア教育研究所,学習塾・予備校・専門学校,求人なし,,三重県伊賀市上野丸之内57-2服部ビル 3Ｆ,1985,代表取締役 井上 憲氏,,10 百万円,,,
2024-08-01,学校法人京都女子学園,その他・各種スクール,求人なし,,京都府京都市東山区今熊野北日吉町35,1920,理事長 芝原 玄記,,"71,883 百万円",,,
2024-08-01,ゴッドはんだ株式会社,その他・各種スクール,求人なし,,滋賀県東近江市大萩町271,1984,代表取締役 野瀬 昌治,,10 百万円,,,
2024-08-01,学校法人鈴鹿文化学園,学習塾・予備校・専門学校,求人なし,,三重県鈴鹿市住吉2-24-9,1986,理事長 菅谷 耕治,,146 百万円,,,
2024-08-01,株式会社維新塾,学習塾・予備校・専門学校,求人なし,,愛知県名古屋市中川区荒子1-110,2000,代表取締役 儀賀 久人,,3 百万円,,,
2024-08-01,株式会社昇英塾,その他・各種スクール,求人なし,,三重県名張市平尾3165-11,1987,代表取締役 山崎 泰弘,,80 百万円,,,
2024-08-01,株式会社鴨居自動車学校,その他・各種スクール,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 神奈川県公安委員会指定自動車学校■自動車・自動二輪教習■ペーパードライバー講習■高齢者講習■企業向け安全運転講習など 2023年4月doda掲載求人より引用,神奈川県横浜市緑区鴨居1-5-1,1964,代表取締役 神谷 唆一,,50 百万円,,,
2024-08-01,株式会社オルビス,学習塾・予備校・専門学校,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 教育事業（学習塾）児童福祉事業（放課後等デイサービス）代理店（損害保険・生命保険代理店） 2022年7月doda掲載求人より引用,神奈川県横浜市緑区十日市場町801-8,1990,代表取締役 国広 重則,,10 百万円,,,
2024-08-01,有限会社ハヤシ教材社,その他・各種スクール,求人なし,,愛知県名古屋市港区明正2-111,1979,代表取締役 林 賢一,,10 百万円,,,
2024-08-01,学校法人創造社学園,学習塾・予備校・専門学校,求人なし,,大阪府大阪市西区江戸堀1-25-15,1981,理事長 明上 友幸,,"1,889 百万円",,,
2024-08-01,株式会社コーナンファース,その他・各種スクール,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ◆発達に遅れのある幼児のための児童発達支援スクール「コペルプラス」の運営【その他事業】◆洋服リフォームサービス（私のお針箱） ◆靴修理・バッグ修理・合鍵複製サービス（くっく・ばっく）◆職業訓練校の運営（洋服リフォーマー育成科）【関連会社】株式会社甲南エステート／株式会社甲南アセット／株式会社ファース 2022年6月doda掲載求人より引用,兵庫県神戸市東灘区岡本1-3-20,1977,代表取締役 小林 豊弘,,10 百万円,,,
2024-08-01,学校法人呉竹学園,その他・各種スクール,求人なし,,愛知県名古屋市港区名四町121,1985,理事長 矢澤 健呉,,150 百万円,,,
2024-08-01,株式会社柿崎自動車学校,その他・各種スクール,求人なし,,新潟県上越市柿崎区直海浜1567-50,1961,代表取締役 罍 貴頼,,10 百万円,,,
2024-08-01,甲南大学生活協同組合,その他・各種スクール,求人なし,,兵庫県神戸市東灘区岡本9-6-4甲南大学学友会館北館 2Ｆ,1970,理事長 都染 直也,,285 百万円,,,
2024-08-01,株式会社ニュードライバー教習所,その他・各種スクール,無,,京都府京都市南区吉祥院向田西町12,1964,代表取締役 眞鍋 雄一郎,,20 百万円,,,
2024-08-01,学校法人宮内学園,その他・各種スクール,無,,兵庫県神戸市東灘区御影中町8-4-14,1948,理事長 宮内 マーチ豪,,,,,
2024-08-01,旭興業株式会社,その他・各種スクール,求人なし,,神奈川県横浜市青葉区藤が丘1-23-14,1963,代表取締役 飯田 一郎,,10 百万円,,,
2024-08-01,株式会社モーリス,その他・各種スクール,求人なし,,京都府京都市右京区山ノ内五反田町14-1,1969,代表取締役 森 英城,,10 百万円,,,
2024-08-01,株式会社ぶどうの木,その他・各種スクール,求人なし,,神奈川県川崎市高津区久地4-24-5新川屋センタービル 4Ｆ,2001,代表取締役 堀 晴久,,20 百万円,,,
2024-08-01,学校法人大原学園,学習塾・予備校・専門学校,求人なし,,奈良県奈良市富雄元町1-13-41,1964,理事長 大原 敏敬,,848 百万円,,,
2024-08-01,学校法人宮田学園,その他・各種スクール,求人なし,,神奈川県横浜市青葉区上谷本町722,1976,理事長 宮田 要,,156 百万円,,,
2024-08-01,株式会社関西進学セミナー,学習塾・予備校・専門学校,無,,大阪府大阪市天王寺区小橋町2-12,1986,代表取締役 森田 孝,,10 百万円,,,
2024-08-01,株式会社国際留学生センター,その他・各種スクール,求人なし,,大阪府大阪市西区江戸堀1-26-20江戸堀グロウスビル 9Ｆ,1987,代表取締役 櫻谷 廣志,,38 百万円,,,
2024-08-01,尾田教材株式会社,その他・各種スクール,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■学校用教材・教具・事務用品・その他学校用品・諸用紙販売卸し 2022年10月doda掲載求人より引用,兵庫県神戸市長田区滝谷町3-3-13,1970,代表取締役 尾田 守也,,12 百万円,,,
2024-08-01,株式会社ノニカジャパン,学習塾・予備校・専門学校,求人なし,,東京都港区南青山2-9-27,1985,代表取締役 上松 典子,,10 百万円,,,
2024-08-01,株式会社カマタメイクアップスクール,その他・各種スクール,求人なし,,東京都渋谷区千駄ヶ谷2-39-3,1983,代表取締役 鎌田 誠,,10 百万円,,,
2024-08-01,株式会社日能研関東,その他・各種スクール,求人なし,,神奈川県横浜市都筑区中川中央1-26-10,1973,代表取締役 小嶋 隆,,30 百万円,,,
2024-08-01,株式会社聖文館,学習塾・予備校・専門学校,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■小中学生対象総合進学塾の運営■高校生対象予備校「東進衛星予備校」の運営■小学生から高校生対象 個別指導教室の運営■託児教室の運営■グローバル人材育成事業■図書出版および販売＜拠点＞小中学部16教室藤岡教室4教室東進衛星予備校18教室個別教室8教室託児教室学童保育3教室インターナショナルスクール（アフタースクール、キンダーガーテン）全35拠点 52教場 2021年12月doda掲載求人より引用,大阪府大阪市中央区大手前1-7-31,1966,代表取締役 米山 貴行,,10 百万円,,,
2024-08-01,学校法人白光学園,その他・各種スクール,求人なし,,奈良県大和高田市本郷町11-18,1952,理事長 加藤 麗子,,,,,
2024-08-01,株式会社奨学社,その他・各種スクール,求人なし,,大阪府大阪市中央区南本町2-6-12サンマリオンＮＢＦタワー 2Ｆ,1976,代表取締役 加村 憲造,,10 百万円,,,
2024-08-01,株式会社パトス,その他・各種スクール,無,,東京都港区南青山2-4-17富士南青山ビル 4Ｆ,1988,代表取締役 壱岐 空美子,,10 百万円,,,
2024-08-01,アイジー興産株式会社,その他・各種スクール,求人なし,,兵庫県神戸市垂水区青山台5-4-3,1963,代表取締役 井植 貞雄,,10 百万円,,,
2024-08-01,株式会社千乃コーポレーション,学習塾・予備校・専門学校,1,■事業内容： 歯科医師国家試験受検予備校「麻布デンタルアカデミー」の運営歯科医師国家試験対策書籍の製作、販売歯科医師のキャリア支援事業医院経営のコンサルタント事業,東京都渋谷区広尾5-6-6広尾プラザ4F,1975,,63,10百万円,41.0,,
2024-08-01,株式会社東山自動車学校,その他・各種スクール,求人なし,,愛知県名古屋市名東区大針3-100,1962,代表取締役 石原 直和,,10 百万円,,,
2024-08-01,株式会社アメリア・ネットワーク,学習塾・予備校・専門学校,無,,東京都千代田区麹町2-2-4麹町セントラルビル2Ｆ,2001,代表取締役 室田 陽子,,100 百万円,,,
2024-08-01,コウキ商事株式会社,その他・各種スクール,求人なし,,奈良県天理市杉本町351-4,1959,代表取締役 西田 昌弘,,10 百万円,,,
2024-08-01,社会福祉法人香月福祉会,その他・各種スクール,求人なし,,愛知県名古屋市名東区神月町604,1985,理事長 岩田 三蔵,,539 百万円,,,
2024-08-01,飛鳥電子株式会社,その他・各種スクール,求人なし,,兵庫県神戸市北区藤原台中町2-4-7飛鳥電子（株）,1979,代表取締役 德長 千普,,10 百万円,,,
2024-08-01,学校法人綜藝種智院,その他・各種スクール,求人なし,,京都府京都市伏見区向島西定請70,1907,理事長 村主 康瑞,,"1,419 百万円",,,
2024-08-01,株式会社東京リーガルマインド,その他・各種スクール,無,,東京都中野区中野4-11-10アーバンネット中野ビル,1979,代表取締役 反町 雄彦,,48 百万円,,,
2024-08-01,株式会社ＫＴＣホールディングス,その他・各種スクール,求人なし,,愛知県名古屋市名東区姫若町3-2ＫＴＣビル,1975,代表取締役 前田 益見,,52 百万円,,,
2024-08-01,平和産業株式会社,学習塾・予備校・専門学校,求人なし,,兵庫県神戸市長田区菅原通6-2,1960,代表取締役 水山 裕中,,20 百万円,,,
2024-08-01,株式会社桜井自動車教習所,その他・各種スクール,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 自動車、二輪車の運転免許資格の取得 2023年3月doda掲載求人より引用,奈良県桜井市大字吉備295-1,1982,代表取締役 杉垣 新平,,30 百万円,,,
2024-08-01,株式会社市田,学習塾・予備校・専門学校,求人なし,,奈良県桜井市大字粟殿24-3,1992,代表取締役社長 市田 聖子,,10 百万円,,,
2024-08-01,株式会社創和,学習塾・予備校・専門学校,求人なし,,京都府京都市山科区西野山中鳥井町132-24,1978,代表取締役 木村 俊子,,10 百万円,,,
2024-08-01,株式会社社員教育研究所,その他・各種スクール,求人なし,,東京都新宿区西新宿7-8-10オークラヤビル,1967,代表取締役 元橋 康雄,,97 百万円,,,
2024-08-01,株式会社野田学園,その他・各種スクール,求人なし,,東京都千代田区神田駿河台2-8,1969,代表取締役 伊藤 誠,,40 百万円,,,
2024-08-01,ユタカ産業株式会社,その他・各種スクール,求人なし,,愛知県豊橋市牟呂町字扇田1,1938,代表取締役 大塩 啓太郎,,10 百万円,,,
2024-08-01,ユタカコーポレーション株式会社,その他・各種スクール,求人なし,,愛知県豊橋市中野町字平北1-5,1939,代表取締役 大塩 啓太郎,,50 百万円,,,
2024-08-01,株式会社日能研関西,その他・各種スクール,無,,兵庫県神戸市中央区江戸町94-2ファーストプレイスユニオンビル 7Ｆ,1977,代表取締役 小松原健裕,,45 百万円,,,
2024-08-01,株式会社エイ・アイ・ケイ,その他・各種スクール,求人なし,,東京都新宿区高田馬場4-4-19,1978,代表取締役 鎌田 舞,,10 百万円,,,
2024-08-01,学校法人全国理美容中央学園,その他・各種スクール,求人なし,,東京都新宿区下落合2-3-16,1958,理事長 大森 利夫,,"2,684 百万円",,,
2024-08-01,三浦運輸株式会社,学習塾・予備校・専門学校,求人なし,,山口県周南市浜田1-8-33,1966,代表取締役 三浦 眞美,,20 百万円,,,
2024-08-01,たつみ工業株式会社,その他・各種スクール,求人なし,,神奈川県川崎市幸区小倉4-1-13,1962,代表取締役 岩根 弘幸,,70 百万円,,,
2024-08-01,学校法人藤ノ花学園,その他・各種スクール,求人なし,,愛知県豊橋市老松町109,1927,理事長 伊藤 晴康,,"15,920 百万円",,,
2024-08-01,株式会社エスイージー,学習塾・予備校・専門学校,無,,東京都新宿区西新宿7-19-19ＳＥＧ本部ビル,1981,代表取締役 古川 昭夫,,90 百万円,,,
2024-08-01,株式会社コガク,その他・各種スクール,求人なし,,東京都新宿区荒木町23-15アケボノ大鉄ビル 2Ｆ,1969,代表取締役 橋本 邦一,,15 百万円,,,
2024-08-01,フォーワールド株式会社,その他・各種スクール,求人なし,,大阪府大阪市天王寺区国分町20-28ＦＬＣビル,1997,代表取締役 河形 清勝,,10 百万円,,,
2024-08-01,学校法人高倉学園,その他・各種スクール,求人なし,,愛知県豊橋市鍵田町106,1941,理事長 高倉 宣夫,,,,,
2024-08-01,学校法人利幸学園,その他・各種スクール,求人なし,,愛知県豊橋市花園町75,1988,理事長 佐藤 元彦,,,,,
2024-08-01,株式会社トータルワーカーズアド,その他・各種スクール,無,,大阪府大阪市天王寺区堂ケ芝2-18-10ＢＥＣＫＳ ＢＬＤ．,1997,代表取締役 草川 浩二,,10 百万円,,,
2024-08-01,株式会社福岡ゼミナール,その他・各種スクール,求人なし,,京都府舞鶴市字引土427-17,1988,代表取締役 福岡 正典,,17 百万円,,,
2024-08-01,武島興産株式会社,その他・各種スクール,求人なし,,大阪府大阪市天王寺区上本町1-1-18武島ビル 3Ｆ,1964,代表取締役 武島 秀吉,,10 百万円,,,
2024-08-01,学校法人マノ学園,学習塾・予備校・専門学校,求人なし,,東京都新宿区歌舞伎町2-42-5,1966,理事長 眞野 房男,,"2,200 百万円",,,
2024-08-01,株式会社しゅんこう,その他・各種スクール,求人なし,,兵庫県神戸市中央区雲井通7-1-11602,1976,代表取締役 中野 肇,,10 百万円,,,
2024-08-01,学校法人丸山学園,学習塾・予備校・専門学校,求人なし,,東京都新宿区西新宿6-11-11,1956,理事長 丸山 光輝,,,,,
2024-08-01,株式会社ファーストミュージック,その他・各種スクール,求人なし,,愛知県豊橋市二川町字北裏1-202,2000,代表取締役 髙山 政幸,,10 百万円,,,
