更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,株式会社パスコ,建設コンサルタント,99+,航空測量会社として創業後、測量・計測だけにとどまらず、あらゆる「はかる」を空間情報に融合させ、国内～海外まで人と自然が共生した未来社会の構築を目指しています■事業概要人工衛星・航空・水中・陸まで幅広い空間情報技術を活用し、「防災・減災」「国土管理」「インフラ管理」「環境保全」「DX・分析」「海外展開」などの多様な領域でインフラ・社会システムの構築に貢献しています海外ではASEANや開発途上国へのサービス提供を行っており、世界が認める高い技術力を保有しています,東京都目黒区下目黒1-7-1,1949,スタンダード市場,2838,"8,758百万円",43.8,http://www.pasco.co.jp/,
2024-08-01,太平電業株式会社,プラントメーカー・プラントエンジニアリング,35,■事業内容:各種大規模プラントの建設工事やメンテナンス工事などを行なっています。・発電部門：火力発電、原子力発電、ガスタービン発電、ディーゼル発電、地熱発電、複合発電、風力発電所の建設及び補修工事・基幹産業部門：製鉄、石油化学、精糖、セメント、などの各種プラント設計、製作、建設及び補修工事・環境装置部門：ゴミ焼却、ダイオキシン対策、汚泥処理、リサイクルプラントの建設及び補修工事・電気計装部門：各種電気設備、変電所、制御、光通信設備、計装装置の設計、製作、据付、ビル電気設備、及び補修工事・土木建築部門：各種プラント関連設備の土木建築設計、施工、空調、衛生設備の設計及び施工,東京都千代田区神田神保町2-4,1947,プライム市場,1613,"4,000百万円",40.5,http://www.taihei-dengyo.co.jp/,
2024-08-01,大成建設 株式会社,ゼネコン,98,■事業内容1.建築工事、土木工事、機器装置の設置工事、その他建設工事全般に関する企画、測量、設計、監理、施工、エンジニアリング、マネジメント及びコンサルティング2.地域開発、都市開発、海洋開発、宇宙開発、資源開発、エネルギー供給、排出権取引及び環境整備に関する事業並びにこれらに関する調査、企画、設計、監理、エンジニアリング、マネジメント及びコンサルティング3.道路、鉄道、港湾、空港、河川施設、上下水道、庁舎、廃棄物処理施設、駐車場その他の公共施設及びこれらに準ずる施設等の企画、設計、監理、施工、保有、賃貸、譲渡、維持管理及び運営,東京都新宿区西新宿1-25-1新宿センタービル,1917,プライム市場,8720,"122,742百万円",43.0,http://www.taisei.co.jp/,
2024-07-01,高砂熱学工業株式会社,サブコン,68,当社は高度な技術をコアに、設備の企画・設計・施工・保守を行う環境クリエイター企業です。売上高・特許数の面で業界内トップクラス、実際に手掛けるプロジェクトは街や時代を象徴する大規模な案件が中心です。国際的なスポーツイベントが開催される競技場のほか多くの人々が利用する大空間を、当社は設備から支えています。単なる設備を手掛ける企業として留まらず、カーボンニュートラルの実現やSDGｓ達成に向け、培ってきた技術を駆使し、多くの環境問題解決に取り組んでいます。,東京都新宿区新宿6-27-30,1923,プライム市場,2166,"13,134百万円",42.0,http://www.tte-net.com/,
2024-08-01,瀧上工業株式会社,ゼネコン,1,■事業内容：橋梁・鉄骨・鉄塔、その他鋼構造物の設計・製作・施工およびこれらに附随する一切の工事,愛知県半田市神明町1-1,1937,スタンダード市場,315,"1,361百万円",46.7,"Failed to retrieve page, status code: 410",
2024-08-01,株式会社第一ヒューテック,ゼネコン,14,■企業概要：当社はオフィスビル、通信施設、福祉施設、マンションなどの建設を手掛ける総合建設会社になります。建築だけではなく、長期的にお客様をサポートしており、リフォームや耐震補強などのご提案もさせていただいております。創業70年の実績を誇り、安心・安全なサービスの提供を徹底しております。,東京都新宿区四谷1-23,1949,,135,100百万円,44.9,https://www.hutecc.jp/,
2024-08-01,株式会社千代田機械製作所,プラントメーカー・プラントエンジニアリング,4,■事業内容：LNG/LPGプラント/都市ガス製造設備等の設計・製造・施工・メンテナンス,東京都豊島区池袋本町4-43-12,1971,,56,25百万円,48.0,http://www.chiyodakikai.co.jp/index.html,
2024-08-01,千代田スバック株式会社,不動産管理,12,■事業内容： （1）不動産の開発・売買・賃貸・一般仲介事業（2）ビル・マンション等の管理業務事業（3）建築工事の設計・施工請負およびコンサルタント事業（4）オフィスのレイアウト設計、家具販売事業（5）空調・照明器具・ランプ等の機器、マット制作販売事業（6）貸し植木・植栽等の緑化事業（7）通信販売（カウネット）事業,東京都港区芝浦4-3-4田町きよたビル,1948,,39,200百万円,47.7,http://www.svac.co.jp/,
2024-07-01,鉄建建設株式会社,建築設計事務所,5,■事業内容： 1.土木、建築その他建設工事全般の請負並びにこれに関する調査、企画、測量、設計、監理、マネジメント及びコンサルティング2.工事用資機材並びにスポーツ施設及びレクリェーション施設に関する機械器具の製造、販売、賃貸、修理及び運搬3.住宅の建設並びに不動産の売買、賃貸、仲介、管理及び鑑定4.都市開発、観光開発その他土地開発並びにこれに関する調査、企画、設計、監理、マネジメント及びコンサルティング5.廃棄物及び建設副産物の収集、運搬、処理及び再利用、環境汚染物質の除去並びにこれらに関する調査、企画、設計、監理、マネジメント及びコンサルティング,東京都千代田区神田三崎町2-5-3,1944,プライム市場,1811,"18,293百万円",,https://www.tekken.co.jp/,
2024-08-01,東亜建設工業株式会社,ゼネコン,33,■事業内容：総合建設業（主な事業：海上土木、陸上土木、浚渫・埋立、建築工事の請負、土地の造成・販売、開発、建設コンサルタントなど）,東京都新宿区西新宿3-7-1新宿パークタワー31F,1920,プライム市場,1767,"18,976百万円",46.3,http://www.toa-const.co.jp/,
2024-08-01,ドリコ株式会社,プラントメーカー・プラントエンジニアリング,13,■事業内容：（1）浄水設備・下水道設備・中水再利用設備ほか各種水処理設備の設計・施工（2）地熱開発・温泉開発・さく井工事及び地下資源に関する事業・地質調査・探査（3）水処理機器・水処理薬剤の製造・販売,東京都中央区日本橋2-13-10日本橋サンライズビルディング,1950,,140,275百万円,49.0,http://www.drico.co.jp/,
2024-08-01,戸田建設株式会社,ゼネコン,2,■事業内容：1881年の創業以来、「高い品質を、工期内に、安全に実現する」を社是に掲げ、建設事業を通じて社会福祉の増進に貢献してきました。130年余の長きにわたり培ってきた豊富な実績と優れた技術を最大限に活用し、最高品質の建設物とサービスをお客様にご提供しています。その同社が現在中長期で取り組んでいるのが、「工事収益の改善」と「グループ一体での成長戦略の推進」です。具体的には、前者においては医療・福祉施設、生産施設、事務所、教育施設および都市インフラなどの重点分野の深掘りによる採算性の向上、工事管理体制の改善、一般管理費や営業外収支を含めたコスト構造の見直しを進めています。,東京都中央区京橋1-7-1,1936,プライム市場,4078,"23,001百万円",45.0,http://www.toda.co.jp/index.html,
2024-08-01,東京製綱株式会社,住宅設備・建材,7,■事業内容：(1)ワイヤロープ、ワイヤ、スチールコード、カーボンファイバーコンポジットケーブル（CFCC）の製造および販売(2)落石防護網や高速道路の付属品落下防止システムなどの法面・道路安全施設、及びアクリル遮音壁などの環境対策製品(3)橋梁・吊橋構造物などの設計・施工,東京都江東区永代2-37-28,1887,プライム市場,1488,"1,000百万円",41.4,http://www.tokyorope.co.jp/,
2024-08-01,東京建物 株式会社,ディベロッパー,2,■企業概要：明治29年に旧安田財閥の創始者・安田善次郎によって設立された日本屈指の歴史を誇る総合不動産会社。■事業内容：ビル事業（オフィスビル・商業施設等の開発、賃貸及び管理）住宅事業（マンション・戸建住宅の開発、分譲、販売、賃貸及び管理）その他事業（不動産売買・仲介・コンサルティング事業、駐車場事業、ホテル・リゾート事業、保育事業、海外事業、不動産鑑定業その他）,東京都中央区八重洲1-4-16東京建物八重洲ビル,1896,プライム市場,807,"92,400百万円",42.0,https://tatemono.com/,
2024-08-01,トキコシステムソリューションズ株式会社,プラントメーカー・プラントエンジニアリング,17,■事業内容：・水素ディスペンサー等の計装機器の製造販売・保守修理・およびエネルギーステーション・工場設備のトータル・エンジニアリング、現地ニーズに合わせた海外への製品販売,神奈川県横浜市鶴見区鶴見中央3-9-27,1950,,740,300百万円,43.5,https://www.tokicosys.com/,
2024-08-01,東急株式会社,ディベロッパー,39,■事業内容：不動産賃貸業、不動産販売業、その他事業■ビジョン：東急グループの中核企業として鉄道事業を基盤とした「街づくり」を事業の根幹に、生活に密着した幅広い事業を展開し、急速に変化する社会環境や価値観の中で、既存の枠組みにとらわれない「美しい生活環境の創造」を目指し、ライフスタイルの提案発信を行っています。,東京都渋谷区南平台町5-6,1922,プライム市場,1408,"121,724百万円",42.7,http://www.tokyu.co.jp/,
2024-08-01,東亜道路工業株式会社,建設コンサルタント,1,・道路建設事業・製品販売事業・景観・スポーツ事業・土木事業・環境事業・コンサルティング事業,東京都港区六本木七丁目3番7号,1930,プライム市場,,"75億8,418万8,930円",,https://www.toadoro.co.jp/index.html,取締役社長 森下 協一
2024-07-01,東テク株式会社,設備管理・メンテナンス,2,■事業内容：（1）Automation（計装事業・自動制御・運用）:ビルや施設の計画段階から参画し、建築時はもちろん、竣工後の保守サービス、その他のサービスを通じてライフサイクルに沿った省エネ及び改善プランを提案しています。蓄積してきたノウハウと実績にもとづき、案件ごとの施設特性に合わせて最適化した制御システムを構築します。ビル経営者はもちろん、利用者、管理者などすべての方々が満足できる施設環境管理サービスを長期的かつ、トータルな視点から提供しています。,東京都中央区日本橋本町3-11-11,1955,プライム市場,941,"1,857百万円",41.4,https://www.totech.co.jp/,
2024-08-01,株式会社東京エネシス,プラントメーカー・プラントエンジニアリング,2,■事業内容：発電設備事業（火力・水力・原子力発電・変電）／再生可能エネルギー事業／土木建築事業／情報通信事業／エネルギーソリューション事業／海外事業／溶接検査センター事業■事業の特徴：社会インフラに欠かせない発電所・変電所の電力関連設備の建設・メンテナンスを中心に、太陽光発電等の再生可能エネルギー分野の機器設備工事なども手掛けています。また、長年培ってきたノウハウのもと、ビルや工場の電気設備工事、情報通信設備工事を手掛けるとともに技術者の派遣事業や、世界進出も実現しています。,東京都中央区日本橋茅場町1-3-1,1947,プライム市場,1313,"2,881百万円",,https://www.qtes.co.jp/,
2024-08-01,東洋エンジニアリング 株式会社,プラントメーカー・プラントエンジニアリング,49,■事業内容：総合エンジニアリング事業として、各種産業プラントの研究・開発協力、企画、設計、機器調達、建設、試運転、技術指導を行っています。※対象分野…石油、ガス、資源開発、石油化学、一般化学、水、交通、発電、原子力、高度生産システム、医薬、ファインケミカル、物流、バイオ、環境、等,千葉県習志野市茜浜2-8-1,1961,プライム市場,4026,"18,198百万円",,http://www.toyo-eng.com/jp/ja/,
2024-08-01,株式会社乃村工藝社,内装・インテリア・リフォーム,43,■事業内容：集客環境づくりの調査・企画・コンサルティング、デザイン・設計、制作・施工ならびに各種施設・イベントの活性化、運営管理,東京都港区台場2-3-4,1942,プライム市場,1272,"6,497百万円",42.2,http://www.nomurakougei.co.jp/,
2024-08-01,株式会社ナカノフドー建設,ゼネコン,80,■事業内容： 1885年、中野喜三郎が当社の前身となる「中野組」を開業し、石材工事業を主とする土木建築工事を数多く手掛けました。 「中野組」は日本橋、国会議事堂、旧帝国劇場など名立たる作品を遺しました。 1933年、当時「中野組」の支配人であった大島義愛が事業を継承して独立し、「総合建設業・中野組大島事務所」として発足し、当社の歴史は始まりました。1942年には株式会社中野組へ改組し、今日の当社の基盤を築きました。,東京都千代田区九段北4-2-28,1942,スタンダード市場,1336,"5,061百万円",46.2,http://www.wave-nakano.co.jp,
2024-08-01,東京美装興業株式会社,設備管理・メンテナンス,49,■会社概要：同社は建築物の維持管理が単独に存在しているのではなく“企画、設計、施工、運営・維持管理、そして廃棄にいたるまでの一貫した建築行為である”とのコンセプトのもとに「トータル・ビルメンテナンス・システム」を提案・実行していきます。東京美装興業が長年の実績・ノウハウをもとに開発した「トータル・ビルメンテナンス・システム」は、建物の生涯を通じて、そのプロセス、そのステージにふさわしいナレッジを用いて、ベストのサービスを提供します。,東京都新宿区西新宿6-24-1,1957,,2632,100百万円,,http://www.tokyo-biso.co.jp/,
2024-08-01,東亜グラウト工業株式会社,土地活用,16,◆事業内容 「管路メンテナンス」「斜面防災」「地盤改良」を3本柱に社会資本・インフラ整備事業を展開しています。・管路グループ…耐震化対策、維持管理時代を迎えるライフライン（管路）を調査診断し、豊富な工法バリエーションで修繕、改築し、予防保全や機能の回復を行います。・防災グループ…特殊な技術で落石や土砂、土石流、雪崩などの自然災害から人命や財産を守り、安心して住める国土作りに貢献します。・改良グループ…地下工事の多様な場面で活躍する「地盤改良工事」と、既存の構造物を整備する「構造物メンテナンス工事」を柱に、安心の社会基盤整備に貢献します。,東京都新宿区四谷2-10-3,1958,,161,100百万円,43.0,http://www.toa-g.co.jp,
2024-06-01,三菱地所レジデンス株式会社,ディベロッパー,4,三菱地所レジデンスは、三菱地所グループの基本使命「まちづくりを通じた社会貢献」を実現すべく、高品質な住まいを供給しながら、お客様の暮らしそのものと向き合い、お客様に新たな発見をお届けし、お客様の抱える課題の解決に取り組んでいます。,東京都千代田区大手町1-9-2大手町フィナンシャルシティ グランキューブ,1957,,1162,"15,000百万円",,http://www.mec-r.com/,
2024-06-01,西山電気株式会社,設備管理・メンテナンス,1,■事業内容：電気設備工事設計施工、保守管理・ビル設備、産業設備、空調設備、映像情報設備等の製品販売及びシステム販売（三菱電機代理店）,東京都港区白金2-5-12,1919,,187,350百万円,38.2,http://www.nishiyama-denki.co.jp/,
2024-08-01,西松建設株式会社,ゼネコン,61,～140年の歴史から培われた技術と、受け継がれてきたモノづくりの精神を持つ『西松建設』～■事業内容：同社は国内及び海外で、土木・建築・環境を幅広く手がけている総合建設業です。 当社独自の技術とソリューションを武器に、より良い社会・環境づくりに積極的に取り組んでいます。,東京都港区虎ノ門1-17-1虎ノ門ヒルズビジネスタワー,1937,プライム市場,2804,"23,513百万円",44.7,http://www.nishimatsu.co.jp/,
2024-08-01,日本道路株式会社,ゼネコン,41,■経営理念ESG経営を推進することによって、 社会から信頼され、 存続を望まれる企業となるとともに、 持続可能な社会づくりに貢献する,東京都港区芝浦1-2-3シーバンスS館7F,1929,プライム市場,1622,"12,290百万円",42.9,https://www.nipponroad.co.jp/,
2024-08-01,日本電設工業株式会社,サブコン,9,■事業内容： ＪＲ東日本パートナー会社、東証プライム上場。業界首位の鉄道電気工事を筆頭に、一般電気（建物等の内線工事）、情報通信、空調衛生などの各種設備工事の施工管理等を全国で行う総合設備工事会社。１９４２年の創業以来、鉄道電気工事におけるリーディングカンパニーとして、JR東日本管内を中心とした鉄道電気設備工事や新幹線工事などの数多くの大型プロジェクトに参加するほか、日本全国の駅ビル・空港・病院・教育施設の設備工事や、ネットワークインフラ構築工事など、時代が求めるインフラづくりに貢献しています。,東京都台東区池之端1-2-23NDK第二池之端ビル,1942,プライム市場,2509,"8,494百万円",42.4,https://www.densetsuko.co.jp/,
2024-08-01,株式会社日さく,建設コンサルタント,4,～水と大地の総合エンジニアリング／創業110年、日本初のさく井工事会社～■事業内容：さく井工事、井戸メンテナンス、地下水関連設備工事・特殊土木工事、地質調査・建設コンサルタント、海外事業、井戸用設備製造・販売,埼玉県さいたま市大宮区桜木町4-199-3,1938,,296,100百万円,41.9,https://www.nissaku.co.jp/,
2024-08-01,ＪＳＴ株式会社,不動産管理,1,■事業内容： オフィスビル、ショッピングセンター等の不動産の開発、管理および賃貸、駐車場の開発および管理＜不動産事業＞オフィスビルの賃貸、ショッピングセンターの賃貸、マンションの賃貸＜駐車場事業＞時間貸し駐車場、月極め駐車場＜太陽光発電事業＞JSTグループ北九州太陽光発電所当社は鋼構造物のプロフェッショナル集団「JSTグループ」の一員として、超高層オフィスビルや大型ショッピングセンターの開発を始めとした、地域密着の不動産開発、管理、賃貸を通じて、人々の暮らしを豊かにしています。,東京都江東区新砂1-6-27新砂プラザ,1938,,2,100百万円,,https://www.jsteam.jp/,
2024-06-01,日特建設株式会社,ゼネコン,1,【総合建設業】■土木・基礎■環境・地質コンサルタント,東京都中央区東日本橋3-10-6 Daiwa東日本橋ビル4F・5F・6F,1947,プライム市場,1198,60億円,,https://www.nittoc.co.jp/,代表取締役社長 和田 康夫
2024-07-01,日本電技 株式会社,サブコン,28,■概要：ビルディング・オートメーションおよびファクトリー・オートメーション等自動制御システムの設計・施工・調整・保守／監視盤および制御盤等の設計・製作／各種自動制御機器の販売,東京都墨田区両国2-10-14両国シティコア6F,1959,スタンダード市場,860,470百万円,42.3,http://www.nihondengi.co.jp/,
2024-06-01,山水工業株式会社,設備管理・メンテナンス,2,■事業内容：電気工事業、建築工事業、機械器具設置工事業、管工事業、とび・土木工事業■主なフィールドと営業分野：（1）水力発電所・火力発電所・原子力関連設備、変電所・周波数変換所・交直変換所（2）製鉄所、製造工場、石油プラント・化学プラント（3）鉄道・地下鉄・モノレール・リニア、高速道路・空港・港湾（4）浄水場・下水処理場・ポンプ場（5）オフィスビル・マンション、研究所・大学（6）ごみ処理場、高山、スポーツ施設、アミューズメントパーク等（7）海外プラント,東京都台東区竜泉3-44-3竜泉グリーンハイツ 2階,1953,,39,85百万円,,https://yamamizu-i.com/,
2024-08-01,株式会社レオパレス21,土地活用,99+,■事業内容：レオパレス21の賃貸住宅管理戸数は全国で約57万戸。単身者向け物件の管理戸数では業界NO.1を誇ります。初期費用の負担を軽減した「賃貸契約」と月単位で家具家電付きのお部屋を利用できる「マンスリー契約」を展開し、お客様一人ひとりのライフスタイルに合わせたプランをご用意。また、安心のセキュリティシステム、トラブル時のサポートはもちろん、先進のIoTを導入するなど安心で快適な住まいをご提供しています。,東京都中野区本町2-54-11,1973,プライム市場,3991,100百万円,40.9,http://www.leopalace21.co.jp/,
2024-08-01,株式会社コスモスイニシア,ディベロッパー,40,■事業内容株式会社コスモスイニシアは新築マンション・一戸建て、リノベーションマンションなどの住まいを提供するレジデンシャル事業、収益不動産の開発・仲介・賃貸管理などを行うソリューション事業、インバウンドをはじめとしたファミリー・グループでの中長期滞在に対応するアパートメントホテルの開発・運営を行う宿泊事業を中心に展開しています。,東京都港区芝5-34-6新田町ビル,1969,スタンダード市場,612,"5,000百万円",,http://www.cigr.co.jp/,
2024-08-01,株式会社トータルメディア開発研究所　※TOPPANグループ,建築設計事務所,29,■企業情報：1970年9月有名博覧会閉幕の翌日に、博覧会を支えた各界の先鋭的なブレーンが充血し創立。TOPPANグループの一員として、数多くの企業文化施設や公共文化施設の開発と運営に携わってきました。官公庁や自治体などの公的機関との取引も多く、TOPPANホールディングス100％出資のグループ会社として、多彩な顧客と技術力をもつことで高い信頼性を保ち、安定した経営基盤を誇ります。,東京都台東区台東1-5-1,1970,,257,500百万円,43.1,https://www.totalmedia.co.jp/,
2024-07-01,東洋産業株式会社,設備管理・メンテナンス,3,■事業内容： 主として電機・機械の点検、保守、修理、改造等サービスエンジニアリングサービス部品販売東洋電機製造株式会社の産業用電気機械器具の販売各種給水ポンプ設備の販売、改修、点検非常用発電機の改修、点検,東京都大田区大森本町1-6-1大森パークビル5F,1970,,123,200百万円,,https://www.toyosangyou.co.jp/,
2024-07-01,森ビルエステートサービス株式会社,不動産管理,7,■事業内容：「都市を創り、都市を育む」をモットーとする森ビルグループの一員として、港区を中心に、オフィスビルやマンション等のPM、BM、CMをフルラインで請け負う総合プロパティマネジメント会社。・オフィスビル・マンション等の賃貸管理、賃貸仲介、売買仲介など・オフィスビル・マンション等の建物設備に関する総合管理・区分所有マンション・オフィスビルの管理組合運営・オフィスビル・マンション・店舗等の内外装に関する設計・施工・管理など多種多様な不動産に対して、ワンストップで様々なサービスを提供致します。,東京都港区赤坂1-12-32アーク森ビル,1970,,110,100百万円,,https://www.mori-est.co.jp/,
2024-07-01,株式会社カツラプランテック,サブコン,3,■事業内容：・バルク貯槽の撤去・廃棄・取替事業・LPガス充填基地の建設、工業用プラントの設計・施工・簡易ガス設備設計・施工、各種高圧ガスプラント設計・施工■事業所：本社：神奈川県横浜市神奈川区栄町1-1 KDX横浜ビル神奈川営業所：神奈川県綾瀬市深谷中8-5-18北関東営業所：茨城県つくば市花畑3-32-8大阪営業所：⼤阪府摂津市千⾥丘5-3-19,神奈川県横浜市神奈川区栄町1-1,1979,,15,10百万円,45.0,https://katsuragroup-recruit.com/kpt/,
2024-07-01,株式会社サンシャインシティ・ビルマネジメント,不動産管理,3,■事業内容：ビルマネジメント及び建設業建物内の各種工事や設備管理、テナント管理のほか、清掃や警備など施設の運営に欠かすことのできないサービスの数々を相互的にマネジメント。サンシャインシティをはじめ、様々な地域の多様な施設において、お客様のニーズに応じた環境の構築をトータルにサポートしています。,東京都豊島区東池袋3-1-3サンシャインシティ ワールドインポートマートビル9F,1978,,84,40百万円,,https://www.ssc-bm.co.jp/,
2024-08-01,三井デザインテック株式会社,内装・インテリア・リフォーム,78,■オフィス、ホテルなどの空間、内装の企画、デザイン、設計、施工■マンション、戸建住宅などのリフォームに関する企画、デザイン、設計、施工■事業用建物のコンバージョン、リニューアルに関する企画、デザイン、設計、施工■新築マンションにおける設計変更工事、モデルルーム、共用部の企画、デザイン、設計、施工■家具、インテリアの企画提案、商品販売 など,東京都中央区銀座6-17-1 銀座6丁目-SQUARE,1980,,815,5億円,41.0,https://www.mitsui-designtec.co.jp/,取締役社長 檜木田 敦
2024-08-01,明豊ファシリティワークス株式会社,建設コンサルタント,26,【当社が提供するプロジェクトマネジメントの強み】当社は建築・設備設計、施工管理、オフィス設計、働き方改革等様々な分野の専門家を擁するプロフェッショナル集団です。各分野のスペシャリストがチームを組み、プロジェクトの立ち上げから竣工に至るまでのあらゆる工程を、お客様に寄り添いながら支援（マネジメント）していきます。企業理念に「フェアネス」「透明性」を掲げ、顧客第一主義で「お客様の期待にどう応えるか」を常に追求しています。,東京都千代田区平河町2-7-9ＪＡ共済ビル6Ｆ,1980,スタンダード市場,266,543百万円,46.0,https://www.meiho.co.jp/,
2024-07-01,株式会社池下設計,建築設計事務所,7,■事業内容：建築設計・監理業務（意匠・構造・設備）、生産設計業務（建築施工図・仮設計画図・設備施工図）、施工管理業務（建築工事・設備工事）、製作図作成業務、CAD図面作成・データ管理、耐震診断・設計、建築CADセルフラーニングシステムの開発及びそれを駆使した教育・販売※主として建築技術者の派遣事業を行っています。,東京都中野区本町1-32-2ハーモニータワー11F,1981,,748,50百万円,34.1,http://www.ikeshita-sekkei.com/,
2024-08-01,株式会社東海エコン,住宅（ハウスメーカー）,2,■事業内容：一般土木建築工事業,愛知県常滑市明和町1-32,1962,,10,21百万円,,https://www.tokaiecon.com/,
2024-06-01,亜細亜電気工事株式会社,サブコン,1,■事業内容：札幌市内近郊とした官公庁発注の電気工事を行っています。,北海道札幌市中央区北二条西14-3,,,9,20百万円,,なし,
2024-06-01,株式会社ユアテック,サブコン,55,■事業内容： 発電所・変電所・送配電線など電力流通設備の構築、維持ビル、工場、各種文化施設など一般建築物の電気設備、空調・給排水衛生設備、情報通信設備、土木建築工事の企画・設計・施工・コンサルタント・保守点検,宮城県仙台市宮城野区榴岡4-1-1,1944,プライム市場,3747,"7,803百万円",,http://www.yurtec.co.jp/,
2024-06-01,常盤電設産業株式会社,住宅設備・建材,1,■事業概要電気設備工事およびメンテナンス、LPガスや灯油などの販売を行っております。具体的には、電気工事業、とび・土木工事業、管工事業、電気通信工事業、消防施設工事業などを行っております。,福島県いわき市東田町2-20-8,1958,,32,20百万円,,http://tokiwadensetu.co.jp/,
2024-08-01,株式会社 福田組,ゼネコン,39,■概要：建設工事の企画、設計、施工およびコンサルティング東証一部上場・新潟最大規模のゼネコン新潟県内土木主体から首都圏建築に展開を加速し、現在は西日本含め全国に展開しております。,新潟県新潟市中央区一番堀通町3-10,1927,プライム市場,895,"5,158百万円",44.4,https://www.fkd.co.jp/,
2024-06-01,株式会社ナカムラ,サブコン,5,■事業内容：空調・給排水・衛生・電気設備の設計・施工管理、住宅機器の販売、住宅・店舗・ビルのリフォーム、省エネ・環境・ESCO事業,新潟県新潟市中央区米山4-6-12,1960,,174,170百万円,,http://www.cs-nakamura.co.jp/,
2024-06-01,山形空調株式会社,設備管理・メンテナンス,1,■事業内容：空調衛生・水処理プラント・上下水道・ポンプ場設備・土木・電気・機械器具設備・計装各工事設計施工・空調設備機器全般保守サービス■社風：・弊社は、創業以来顧客の信頼と企業の社会的使命を果たすための社員の技術向上を図り、お取引様からの信用を得るように努力してまいりました。特に生活に密着した上下水道や空調設備・衛生設備工事、地域のインフラ工事に貢献してきました。人口減少と少子高齢化・働き方改革の導入や人手不足等の大きな転換期を迎えています。創業当時からの信念であります地域社会に根差し弊社は「小さな大企業」として成長してまいります。,山形県鶴岡市大淀川字洞合22,1989,,43,50百万円,44.0,https://yamagata-kuutyou.jp/,
2024-08-01,宇田川電気工事株式会社,設備管理・メンテナンス,5,■事業内容： ・電気工事の設計、施工（電灯、電力、発電、受変電、送配電線工事、電車線路、計装、防災通信線路、通信機器、コンピューターシステム等各種設備工事 ）・電気工事に付帯する諸工事・電気機器の調整、点検及び保守,東京都江東区清澄3-11-8,1918,,82,150百万円,,https://www.udagawa.co.jp/,
2024-08-01,大坪電気株式会社,サブコン,44,■事業内容： 大坪電気は1925年の創業以来、マンション・オフィスビル・工場・学校など、建物の電気設備工事を主体として事業を展開しています。■事業概要：電気設備工事/トータルリニューアル工事（空調/冷暖房設備）（給排水衛生設備）（電気/通信設備）（防犯/防災設備）/情報・通信事業/電気・電子・空調・衛生設備機器販売/保守・メンテナンス・コンサルタント,東京都墨田区亀沢1-14-5,1925,,180,100百万円,39.0,http://www.ohtsubo-e.com/,
2024-07-01,エクシオグループ株式会社,建築設計事務所,10,■事業内容：高度情報通信ネットワーク社会が進展する中で、蓄積してきた技術や事業の多様性を発揮し、さらに進化した技術力・施工力と商品・サービスを提供しています。（1）エンジニアリングソリューション（2）システムソリューション,東京都渋谷区渋谷3-29-20,1954,プライム市場,3766,"6,888百万円",43.7,https://www.exeo.co.jp/,
2024-07-01,株式会社弘電社,プラントメーカー・プラントエンジニアリング,32,■概要：明治43年の創業以来、電力の安定供給という使命を果たすとともに、三菱電機株式会社の代理店として電気機器製品販売などを行っています。■事業内容： 1．工事部門内線部門送電部門 情報通信部門プラント部門2．販売部門,東京都中央区銀座5-11-10,1917,スタンダード市場,657,"1,520百万円",44.0,http://www.kk-kodensha.co.jp/,
2024-08-01,興亜開発株式会社,建設コンサルタント,22,■事業内容：地盤・地下水・環境に関わる調査、研究、試験、分析、解析、対策から課題解決に至るまで、トータルにコンサルティングを行っています。,東京都江東区新大橋1-8-2新大橋リバーサイドビル101 4F,1953,,116,76百万円,47.0,http://www.koa-kaihatsu.co.jp/,
2024-08-01,向陽電気工業株式会社,建設コンサルタント,6,■事業内容：電気工事、計装工事を専門とする電気設備工事会社,東京都港区芝公園2-9-5向陽ビルディング,1942,,91,120百万円,,http://www.koyo-e.co.jp/,
2024-08-01,株式会社サンテック,設備管理・メンテナンス,66,■企業概要：1948年に創業以来半世紀以上、一貫して電気・空調衛生設備工事を手がけいます。独立系総合設備工事会社として1973年に東証二部上場を果たし、確かな経営基盤を築いています。取引先においても、官公庁をはじめ、民間企業など多くの顧客との信頼関係を構築。その他、1975年から海外に本格的な進出を果たし、以降30数カ国で工事実績を有しています。,東京都千代田区二番町3-13,1948,スタンダード市場,916,"1,190百万円",42.3,http://www.suntec-sec.co.jp/,
2024-07-01,裕幸計装株式会社,ゼネコン,15,■事業内容：1.計装機器および自動制御機器の販売 2.計装・自動制御システムのエンジニアリング業務 3.電気設備工事の設計・施工 4.空気調和設備工事の設計・施工 5.電気通信工事の設計・施工 6.セキュリティシステムの設計・施工 7.防災設備工事の設計・施工 8.前各号に関連するメンテナンス並びに管理業務,東京都目黒区中央町2-8-8,1963,,186,100百万円,39.0,http://www.yukokeiso.com/,
