更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,税理士法人新宿総合会計事務所,会計事務所,1,■税務・会計顧問■M&Aサポート■公益法人コンサルティング■企業再生■相続サポート■事業継承サポート,東京都新宿区西新宿6-6-3 新宿国際ビル新館7階（ヒルトンホテルビジネス棟）,1995,45,,,https://www.s-g-a.co.jp/,,SGAグループ代表 瀬野 弘一郎
2024-07-01,土地家屋調査士法人Ｆ＆Ｐａｒｔｎｅｒｓ,その他専門コンサルティング,1,■クレド～事務所理念一、私たちは、ニーズと時代を先読みし、お客様のビジョン実現を全力でサポートします。一、私たちは、お客様の期待を上回るサービスをお届けし、共に感謝し合う最高のパートナーになります。一、私たちは、感性あふれる人材を育成し、心の報酬と自己実現度の高い職場を創造します。,滋賀県草津市野村1-2-16,1987,90,,,なし,,
2024-08-01,弁理士法人小笠原特許事務所,特許事務所・弁理士事務所,3,■事業概要：同事務所は、大阪「江坂駅」より直結のビル内に事務所を構え、現在設立30年、約30名の所員が在席しています。上場企業（メーカー）を主要クライアントとし、知的財産権の出願代理業務を行います。発明案件ごとにクライアントとの綿密な打ち合わせを行い、発明コンセプト、知財戦略、製品化などを踏まえた的確な権利保護に努めております。,大阪府吹田市江坂町1-23-101大同生命江坂ビル,1991,31,,42.0,http://www.ogpat.com/,,
2024-07-01,アセンド弁理士法人,特許事務所・弁理士事務所,3,■事業内容： ・国内及び外国の特許、実用新案、意匠、商標の権利取得業務、係争業務（鑑定、審判、異議申立、訴訟等）・知的財産権の調査業務（他社技術のウォッチング等）、契約業務、知的財産権に関するコンサルティング業務■取扱分野：・機械分野（輸送機械、製造装置）・合金、鉄鋼、製造技術・有機化学（樹脂、めっき液等）、無機化学・制御、メカトロニクス・電子デバイス,大阪府大阪市北区堂島1-5-17堂島グランドビル5F,2002,18,,40.0,https://ascendip.jp/,,
2024-06-01,弁理士法人筒井国際特許事務所,特許事務所・弁理士事務所,4,■事務所概要：当所は国内外における知的財産権関連全般の業務を取り扱っております。特に特許分野では、国内で有数の実績を誇り、特許権を取得するための特許出願、中間処理、特許権取得後の権利活用に至るまでの処理業務を行っています。国内及び外国における特許出願、PCT国際出願、意見書・補正書の提出、各種審判事件、調査、鑑定、審決取消訴訟、侵害訴訟についてサポートいたします。,東京都新宿区新宿2-3-10新宿御苑ビル3F,1980,46,,50.0,http://www.tsutsui-pat.com/,,
2024-08-01,弁理士法人高田・高橋国際特許事務所,特許事務所・弁理士事務所,4,■事業内容： 国内及び外国での特許・実用新案・商標・意匠に関する調査・権利化業務はもちろん、知的財産関係の係争処理、契約、発明の発掘、知的財産権戦略の立案まで、きめ細かなコンサルティングサービスを提供しています。■特徴：電気・電子、機械、化学に強みのある事務所です。特に以下の分野での経験が豊富です。(1)電子デバイス、電子回路分野(2)民生機器、産業機器の構造及び制御分野(3)情報通信分野(4)ソフトウェア分野 ■従業員内訳：所員の半分近くが弁理士 ◆弁理士19名中、12名が未経験から入所後に資格取得 ◆,東京都中央区築地1-12-22コンワビル7F,1983,47,,,https://www.takada-pat.com/index.html,,
2024-07-01,安斎税理士法人・渋谷会計事務所,税理士法人,1,■税理士業務■給与計算・各種社会保険手続・人事労務支援■内部統制構築等の経営管理支援■医療法人・クリニックの運営・経営管理支援■個人クリニックの医療法人化支援,東京都渋谷区道玄坂1-17-9 ヴェラハイツ道玄坂203,2015,9,,42.0,http://www.a-ceed.jp/page2.html,,代表 安斎 有人
2024-08-01,司法書士法人こがわ法務事務所,司法書士事務所・行政書士事務所,2,■司法書士業（過払い金請求、任意整理、自己破産、個人再生など）※簡裁訴訟代理等関係業務認定会員 第737023号＜書士会登録番号＞大阪：28-00222東京：28-00222-11-00478京都：28-00222-29-00048兵庫：28-00222-30-00057福岡：28-00222-43-00099,大阪府大阪市中央区谷町9-3-403,2010,166,,35.0,https://www.kogawasolicitor.com/,,代表司法書士 古川 洋平
2024-06-01,株式会社クラスココンサルファーム,経営・戦略コンサルティング,1,■事業内容： 人口減少やAIなど時代が変化する中で、新たなビジネスモデルやIT×不動産のcrasco ReTechを始め様々な商品を不動産会社様やリフォーム会社様に提供しています。株式会社クラスココンサルファームは、不動産コンサルティング会社として、賃貸管理やプロパティマネジメントに加え、ブランディング・マーケティングによる業務改善をご提案いたします。,石川県金沢市西念4-24-21,,187,220百万円,,なし,,
2024-06-01,みそうパートナーズ株式会社,経営・戦略コンサルティング,4,■主な事業内容： ・企業再生・事業再生（財務/事業DD、事業計画策定及びモニタリング支援 等）・経営革新・再成長支援（事業戦略立案、新規マーケット参入検討支援、リストラクチャリング支援 等）・事業承継・M&A支援（スポンサー探索からクロージングまで一貫支援）,東京都中央区日本橋茅場町3-11-10,2016,31,30百万円,37.0,https://misou-p.com/,,
2024-07-01,株式会社Ｍａｒｔｉａｌ　Ａｒｔｓ,法律事務所,2,法律事務所/◎債権回収業務に関する対応,■東京本店（東京都港区赤坂2-12-17 Martial Artsタワー）,2009,70,,30.0,http://www.martial-arts.jp/,,代表者 堀 章夫
2024-08-01,株式会社ビーワンフード,経営・戦略コンサルティング,3,■事業内容：飲食店クライアントに特化した戦略財務カンパニーとして、成長段階にある外食企業の財務に関するトータルサポートを行っています。,東京都港区三田2-14-5フロイントゥ三田4F,2010,12,,36.0,http://www.beonefood.co.jp/,,
2024-06-01,株式会社アクセル,その他専門コンサルティング,1,■事業内容：・損害・生命保険コンサルティング業務・Active Care（アクティブケア）安全講習・節税コンサルティング業務・経審の点数シミュレーション業務,神奈川県横浜市中区本郷町3-131,2013,7,,48.0,https://www.accel-hoken.biz/,,
2024-08-01,株式会社プラス,総合コンサルティング,2,■企業概要： 「全国各地の自動車業界の皆様とカーユーザー様と地域を結ぶお手伝いを」のコンセプトのもと、弊社の各種事業がお客様のお役に立てることを第一の目的とし、より高い価値を皆様に提供できるよう努力しております。,福岡県福岡市博多区麦野5-13-1,2011,7,10百万円,47.0,https://plus-cs.com/,,
2024-07-01,スターリングパートナーズ合同会社,経営・戦略コンサルティング,1,投資業及び投資助言業、経営コンサルタント業、第二種金融商品取引業、不動産特定共同事業、不動産売買・賃貸管理、これらに付随する一切の業務・金融商品取引業登録番号：関東財務局長（金商）第2295号(第二種金融商品取引業／投資助言・代理業)・不動産特定共同事業許可番号：金融庁長官・国土交通大臣第74号（第３号事業・第４号事業）・宅地建物取引業免許番号：東京都知事第92903号,東京都港区新橋2-11-8国土施設ビル4F,2009,6,50百万円,,https://www.sterling-partners.co.jp/,,
2024-08-01,株式会社アクリメイト,経営・戦略コンサルティング,2,■事業概要： (1)新規事業/DXコンサルティング ・大手企業の新規事業やDXのプロジェクトを支援するコンサルティングを主事業としています。・クライアントとコンサルティング会社の壁を超えて、クライアントとOneチームでプロジェクトを組む共創型のプロジェクト推進が特徴です。(2)プロフェッショナルマッチング ・新規事業やDXに特化したデータベースとしては国内最大級のプロフェッショナル人材のネットワークを保有しています。・クライアント企業では採用し難い、ハイスペックな人材をアサインしの課題解決を行っています。,東京都港区港南2-16-1品川イーストワンタワー 11F,2016,20,10百万円,,https://acclimate-inc.com/,,
2024-05-01,日商保険コンサルティング株式会社,リスクコンサルティング,1,■事業内容：・トータル・リスク・マネジメントサービス・損害保険代理店・生命保険代理店,福岡県久留米市通町6-17,1950,33,30百万円,,https://www.tin.co.jp/,,
2024-08-01,ＩＺＵＭＩグループ株式会社,経営・戦略コンサルティング,1,■事業内容：グループ会社の経営管理業務／経営コンサルティング業務,東京都新宿区下宮比町2-1,2016,19,30百万円,37.0,https://izumi-gr.com/,,
2024-08-01,株式会社プロネッド,組織人事コンサルティング,7,■ボード・サーチ（社外取締役・社外監査役のご紹介／人材コンサルティング／経営・戦略コンサルティング）＜事業詳細＞・ボード・アカデミー（役員向けセミナー・研修）・ボード・レビュー（取締役会の実効性評価）・ボード・レビュー・オンライン（オンラインプラットフォームを利用した取締役会の実効性評価）,東京都港区西新橋1-15-4 銀泉西新橋ビル7F,2008,,,,https://proned.co.jp/,,代表取締役社長 酒井 功
2024-07-01,株式会社アーリア,司法書士事務所・行政書士事務所,1,■自動車登録、車庫証明、官公署への登録手続き等■司法書士事務所・行政書士事務所（司法書士事務所・行政書士事務所を運営する）,兵庫県神戸市東灘区魚崎浜町27-21 神戸印刷センター本館4階,1949,290,1000万円,,https://www.kizuna-group.com/recruit/,,代表 森本 楽
2024-08-01,株式会社まち未来製作所,経営・戦略コンサルティング,5,■事業内容：【 再生可能エネルギー事業を通じて、地域活性化を実現します 】サステナブルなエコシステム（※1）を開発し、まちの未来を拓く企業です。エコシステムを構築し社会インフラ化するために、下記3つの機能を有しています。1）コンサル：地域資源を活用した新たなエコシステムを企画、地域に導入する2）ソリューション：エコシステムを構築する新たなシステムやソリューション、事業に対する投資3）オペレーション：エコシステムを運営し、拡大する,神奈川県横浜市中区海岸通4-17,2016,12,15百万円,,https://machimirai.co.jp/,,
2024-06-01,株式会社果実堂テクノロジー,その他専門コンサルティング,1,■事業内容： 農業コンサルティング事業（海外を含む）新規農業参入企業の支援ハウス建設事業、資材機器販売,熊本県上益城郡益城町大字田原1155-5熊本テクノリサーチパーク内,2016,3,20百万円,34.0,https://www.kajitsudotech.co.jp/,,
2024-06-01,株式会社東京コンサルティング研究所,経営・戦略コンサルティング,1,■事業内容： ・お客様の経営・業務・ITの一貫解決事業・経営・事業・IT全般に関するコンサルティング・サプライチェーン全般に関するコンサルティング・情報システムに関する企画及びコンサルティング,東京都千代田区内神田3-4-12,2016,15,10百万円,,http://www.tic-web.co.jp/,,
2024-07-01,Ｔｕｒｎｐｏｉｎｔ　Ｃｏｎｓｕｌｔｉｎｇ株式会社,組織人事コンサルティング,4,■事業概要：人材紹介サービス（人材確保および採用活動に関するコンサルティング）,東京都中央区日本橋蛎殻町2-13-6EDGE水天宮9F,2016,14,6百万円,,https://turnpoint-consulting.com/,,
2024-07-01,アーチーズ株式会社,マーケティング・リサーチ,26,■企業概要：各地域・業界の第一線で活躍するエキスパートの知識・経験と世界中のお客様を繋ぐサービスを提供しています。■事業内容： ＜エキスパートナレッジバンク＞エキスパートと世界中の投資家のインタビューの内容を書き起こし形式でご提供。いつでも簡単にアクセスし放題。＜エキスパートマッチング＞調査したいテーマに関して世界中のエキスパートにインタビューを実施。迅速かつリーズナブルに業界の専門知識を収集できます。＜エキスパートソリューション＞当社のコンサルティングチームが、当社独自のエキスパートネットワークを用いて調査を行い、デスクリサーチ・レポート作成・戦略アドバイスを行います。,東京都渋谷区神宮前6-23-4桑野ビル2F,2019,105,231百万円,28.0,https://arches-global.com/ja/top/,,
2024-08-01,グロービング株式会社,経営・戦略コンサルティング,16,当社は事業会社・コンサルティング、双方で経験豊富な一線級のプロフェッショナルが集まり、「顧客基点でコンサルティングサービスを再定義する」ことを掲げて立ち上げた気鋭の戦略コンサルティングファームです。■事業内容： ・デジタルサービスの提供（SaaS by GLB）・戦略コンサルティング・DXコンサルティング・Digital Analytics / Data Service の提供,東京都港区南青山3-1-34,2021,200,90百万円,,https://www.globe-ing.com/,,
2024-08-01,株式会社東京共同西日本ビジネスセンター,会計事務所,2,ファイナンス分野を中心に、専門性の高いコンサルティングサービスを提供する東京共同会計事務所の完全子会社です。特別目的会社（SPC）の財務、経理 総務にかかる業務を受託しています。,香川県高松市田町11-5セントラル田町ビル,2017,11,,,なし,,
2024-08-01,社会保険労務士法人　勝田事務所,社会保険労務士事務所,1,■社会保険労務士業・企業に対する人事や労務の相談、事務指導・労働保険、社会保険などの各種手続代行業務・労務管理・諸規程作成届出・給与計算、年末調整業務,東京都新宿区高田馬場1丁目29番20号 安念ビル２F,1972,10,,,http://www.sr-katsuta.com/index.html,,代表社員 勝田 勇
2024-08-01,弁護士法人岩田合同法律事務所山根室,法律事務所,無,法律事務所■金融法分野■会社法分野■金融商品取引法分野■M&A分野■倒産法・企業再生法分野■独占禁止法・不正競争防止法分野■知的財産権・IT分野■環境法分野■損害保険分野■訴訟分野■コンプライアンス分野■その他国内法分野■渉外分野 2024年6月doda掲載求人より引用,東京都千代田区丸の内2-4-1丸の内ビルディング 10Ｆ,2016,,,,"Failed to retrieve page, status code: 410",,
2024-06-01,Ｌ＆Ｂヨシダ税理士法人,税理士法人,1,"■事業内容： （1）「起業・税金」サービス起業サポート、会社設立、資金調達、税務顧問、記帳代行、クラウドソフト導入・レクチャー確定申告、相続税申告、税務調査立会、経理代行、給与計算、セカンドオピニオン（2）「コンサルティング」サービス経営計画、利益1,000万円達成コンサル、マーケティングお金を増やすコンサル、事業承継、人事コンサルティング",新潟県三条市塚野目4-15-28,1966,55,,34.0,https://www.yoshida-zeimu.jp/,,
2024-08-01,Ａｌｖｉｓ税理士法人,税理士法人,2,■事業内容： ・税務会計業務・総合コンサルティング業務Alvis Consulting Groupである当法人は、2016年に設立し、現在は東京・山口・福岡の3拠点で展開しています。財務、事業、投資、資金など、各分野のプロと連携し税務処理から企業の経営戦略づくりまでの総合的サポートを行っております。■ミッション： 近年のビジネス環境の急速な変化により既存事業の改善のみでなく、次なる一手の創出が大きな課題となる企業が増えています。多様かつ複合的な課題に対して、プロフェッショナルとしてクライアントを支援し、持続的成長を支援し社会に貢献していくこと。これがわたしたちの使命です。,福岡県福岡市中央区赤坂1-14-22,2016,,,,https://alvis.or.jp/,,
2024-06-01,株式会社Ｇｌｏｂａｌ　Ｍｏｔｏｒ　Ｓｅｒｖｉｃｅ　Ｊａｐａｎ,その他専門コンサルティング,1,■法人車両管理■車のイベントプランニング■インフォテインメントテスト■コインサルティング＆トレーニング,東京都千代田区内幸町2-1-1 9階,2007,51,3000万円,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010590683/-tab__jd/: 'NoneType' object has no attribute 'get',,代表取締役 チョン ジェイク
2024-07-01,中之島キャピタル株式会社,経営・戦略コンサルティング,2,■事業内容：・M＆Aアドバイザリー（通常の事業承継M&Aのみならず、事業再生支援やクロスボーダーM&A等幅広い実績を保有）・経営戦略/財務/ビジネスコンサルティング・投資事業,大阪府大阪府大阪市北区中之島3-6-32ダイビル本館16F,2017,15,20百万円,,https://ncap.co.jp/,,
2024-05-01,アルバイオ株式会社,経営・戦略コンサルティング,2,■事業内容： ・プロジェクト企画から戦略立案、マネジメント及び実行支援 ・官公庁関連の事務局運営・管理 ・新規事業の企画、創出、開発、管理 ・新規サービス提供や新商品開発におけるマーケティング調査、分析,東京都千代田区内神田1-15-2神田オーシャンビル,2012,10,1百万円,35.0,https://albio.co.jp/company.html,,
2024-08-01,株式会社ＨＥＲＰ,組織人事コンサルティング,13,HERPは「採用を変え、日本を強く。」というミッションを掲げる HR Tech 企業です。「企業は人で決まる、人は経験で決まる」という信念のもと、「すべての採用における意思決定を、次の挑戦を生み出すものにする」というビジョンの実現に向けて、スクラム採用を支える採用プラットフォーム『HERP Hire』をはじめとする複数のHRサービスを開発・運営しています。,東京都品川区西五反田1-2-10CIRCLES五反田3F,2017,54,79百万円,,https://herp.co.jp/,,
2024-06-01,株式会社シルバーバックス・プリンシパル,経営・戦略コンサルティング,2,【現在の事業領域】■観光事業（Hotel＆グランピング運営、Camp・グランピング販売、スキー場・ゴルフ場運営、町指定管理事業受託運営、観光船、温泉・温浴、ランドオペレーター開発等）■飲食事業（串揚げ専門店、Cafe Dining、FC本部事業、蟹料理＆料亭、海外飲食等）■教育事業（生涯学習、パソコン教室、学習塾、専門月刊誌等）■介護・ヘルスケア事業（福祉用具販売）■社会貢献（オーケストラ、インテリアデザイン学校）■M&A事業（買収、売却）,東京都目黒区八雲1-4-6FPCビル,2017,15,9百万円,,https://silverbacks-principal.com/,,
2024-08-01,デロイト トーマツ グループ合同会社,経営・戦略コンサルティング,92,■事業内容：デロイト トーマツ グループ内各法人に対するコーポレート機能業務の提供,東京都千代田区丸の内3-3-1新東京ビル,2017,1888,100百万円,38.0,https://www2.deloitte.com/jp/ja/pages/about-deloitte/articles/dtg/deloitte-tohmatsu-group-llc.html,,
2024-08-01,株式会社WARC,財務・会計アドバイザリー（FAS）,11,■事業内容：・経営管理部門のハンズオン支援サービス「Co-WARC」・ハイクラス人材紹介サービス「WARC AGENT」・内部統制業務DX SaaS「smoove J-SOX」・経営管理部門特化の転職サービス「SYNCA」・M&Aアドバイザリーサービス・イノベーション支援サービス,東京都品川区上大崎2-25-2新目黒東急ビル 9F,2017,90,800百万円,35.0,https://corp.warc.jp/,,
2024-05-01,株式会社Function,組織人事コンサルティング,1,■人材ソリューション■採用コンサルティング■営業プロデュース,東京都新宿区西新宿2-6-1 新宿住友ビル32F,2017,35,"5,000,000円",26.0,https://www.design-inc.jp/contents/company/function/,,代表取締役社長 大石 竜也
2024-06-01,史彩監査法人,財務・会計アドバイザリー（FAS）,2,【事業概要】会計監査、株式公開支援,東京都港区南青山2-27-27丸八青山ビル6F,2017,52,27百万円,33.3,https://www.431.or.jp/,,
2024-07-01,弁理士法人平木国際特許事務所,特許事務所・弁理士事務所,5,＜事業内容＞■特許、実用新案、意匠、商標、種苗等に関する出願書類の作成及び特許庁への出願手続■米国特許庁、ヨーロッパ特許庁等を含む諸外国の特許庁への出願手続■特許異議の申立手続、審判請求の手続等■知的所有権に係わる各種相談、調査、鑑定業務■裁判所での審決取消・侵害訴訟におけるクライアントの訴訟代理人もしくは補佐人としての業務等,東京都港区愛宕2-5-1愛宕グリーンヒルズMORIタワー32F,1984,126,,46.0,http://www.hiraki-patent.co.jp/,,
2024-07-01,社会保険労務士法人やさか事務所,社会保険労務士事務所,1,【社労士事務所の運営（事務組合併設）】■社会保険・労働保険の手続き■給与計算の代行■就業規則の作成・変更■賃金制度見直し■助成金の申請■セミナー講師東京都社会保険労務士会 足立・荒川支部所属（登録番号 13990224号）,東京都荒川区西日暮里5-27-2グリーンリーフ大塚 3階,1999,8,300万円,,https://www.yasaka-office.com/,,特定社会保険労務士 池上 貴子
2024-07-01,税理士法人We will,税理士法人,2,■事業内容：（1）会計／税務（2）経営計画（3）事業承継（4）相続,静岡県浜松市中央区板屋町111-2浜松アクトタワー26F,2016,14,6百万円,36.0,https://tax-wewill.jp/,,
2024-06-01,税理士法人ヴィクトリア,税理士法人,1,■事業内容：埼玉・東京を中心として税務・財務コンサルと各種申告業務を行っております。恵比寿にも進出し支社を設置しております。,埼玉県さいたま市中央区大戸5-1-16,2016,,10百万円,,https://www.zeimu-kaikei.com/,,
2024-07-01,Credo税理士法人,税理士法人,1,■事業内容：飲食店専門の経営サポート・開業サポートを行っています。※対応エリア…東京都、千葉県を始め、神奈川県、埼玉県などの顧客を中心にサポートしています。,東京都港区芝5-16-7芝ビル,2015,11,3百万円,32.0,http://credo-tax.com/,,
2024-08-01,ＡＢＮアドバイザーズ株式会社,財務・会計アドバイザリー（FAS）,1,■事業内容：事業成長戦略、事業承継戦略、事業再建戦略等の立案・助言および実行サポートM&A戦略立案、検討、実行に係るアドバイザリーPMI戦略のサポートその他経営全般に係る助言・サポート当社はあおぞら銀行100％出資により2017年にスタートしました。20～30代前半が大半の約20名のアドバイザーにより、日本全国各地の中小企業を対象に、事業承継を中心としたM&A業務を行っています。銀行系M&A専門会社として、お客さまの実情に即した信頼と安心のカスタムメイドのソリューションを提供しています。,東京都千代田区二番町4-3,2017,30,200百万円,,http://www.abn-advisors.co.jp/index.html,,
2024-08-01,クリフィックス社会保険労務士法人,社会保険労務士事務所,1,■事業内容：【人事労務顧問】給与賞与関連／社会保険、労働保険関連／勤怠管理関連／労働条件関連／人事異動関連／法改正関連／その他人事労務関連全般【人事労務関連アウトソース】給与賞与計算／社会保険、労働保険の手続代行／助成金の申請代行【人事労務関連支援サービス】就業規則・規程の作成・改定支援／労使協定の作成・更新支援／雇用契約書（労働条件通知書）の作成・改修支援／各種調査監査に基づく改善支援／人事制度の構築・改定支援／社内研修の実施,東京都千代田区有楽町1-2-2東宝日比谷ビル13F,2016,19,,,https://www.clifix.or.jp/sharoushi/,,
2024-08-01,ＮＳＳマーケティング株式会社,総合コンサルティング,1,■ISO認証コンサルティング事業■採用コンサルティング事業■企業労務コンサルティング事業■オフィスサポート事業■広告代理店事業,＜東京本社＞東京都新宿区西新宿6-8-1 住友不動産新宿オークタワー21階,2016,324,"1,000万円（グループ合計 1億円）",27.0,https://nss-marketing.co.jp/,,代表取締役 外山 剛敏
2024-06-01,株式会社ｓｈａｂｅｌｌ,組織人事コンサルティング,3,- 企業・組織課題の解決支援 - ・採用手法・媒体選定、提案、運用支援 ・オリジナル採用イベントの企画、提案、運営 ・各研修企画、運営 ・採用、組織コンサルティング- 企業ブランディングの企画・キャスティング支援 -- Webサービス「しゃべりお」の開発・運営 -,東京都渋谷区渋谷2-10-15JPLビル4F,2016,15,100百万円,,https://shabell.co.jp/,,
2024-07-01,株式会社ウィット,経営・戦略コンサルティング,1,■ファクタリング事業■経営コンサルタント■営業業務に関するコンサルタント■インターネット、印刷媒体などに対する広告の企画、立案、制作業務■デザイン、広告宣伝の企画および仲介・請負,東京都品川区東五反田1-6-3 いちご東五反田ビル3F,2016,15,1500万円,,https://witservice.co.jp/lp/,,代表取締役 佐野 俊亮
2024-08-01,弁護士法人春田法律事務所,法律事務所,4,各種民事案件の対応、建築・リフォーム問題、不動産、婚前契約、相続、労働問題、医道審議会対応 、宗教法人法務、介護問題、顧問業務,東京都港区西新橋1-8-1 REVZO虎ノ門9階,2016,33,,,https://haruta-lo.com/,,代表弁護士 春田 藤麿
2024-07-01,株式会社ｍｔｃ．,経営・戦略コンサルティング,1,■事業内容： マーケティングコンサルティング「マーケティングのすべてを、ワンストップで。」・マーケティング戦略・デザインリサーチ・アイディエーション・コミュニケーション戦略・クリエイティブ制作・運用,東京都目黒区三田2-16-10,2017,13,,32.0,https://mat-c.com/,,
2024-06-01,税理士法人リアライズ,税理士法人,2,【経営方針】「社会の安定の礎となる人材を、親身になって育成する」、「社会の安定の絶対条件である、企業の存続・発展を徹底的に支援する」、「社会の安定のために、常に公正な立場で判断する」スタッフが定年まで安心して働ける環境づくりと関与先企業への継続的支援,岡山県倉敷市児島下の町1-11-45,2017,26,2百万円,39.6,https://realize.tkcnf.com/index,,
2024-06-01,株式会社青山ビジネスコンサルタンツ,その他専門コンサルティング,1,青山ビジネスコンサルタンツでは、ハンズオン型支援・戦略的コンサルティング・M&A・バックオフィスサポートなどの経営支援を行っています。当社は様々な業種の企業を経営サポートしていますが、業務・事業体や業態が変わっても企業経営の基本は同じで、経営サポートの基本も各企業の財務諸表をベースに経営改善していくことです。それぞれの業界の情報や傾向を把握し、それに沿ったサポートを行っています。青山ビジネスコンサルタンツの４つの特徴・自社投資先の企業経営（ハンズオン型支援）・M&A・戦略的コンサルティング・バックオフィスサポート,東京都渋谷区神宮前6-34-20原宿リージェンシー1F,2017,7,1百万円,35.0,http://www.aoyama-co.jp/,,
2024-08-01,株式会社リライアス,組織人事コンサルティング,13,■事業内容HRコンサルティング、RPO(採用代行)、採用マーケティングを中心に下記事業を行っております。◇HRコンサルティング◇オウンド改善/自社システム改修◇WEB広告運用代理事業,東京都港区芝浦3-6-5Biz Feel 田町4F,2017,10,5百万円,32.0,https://relyus.co.jp,,
2024-08-01,株式会社ブルートーン,その他専門コンサルティング,3,■事業内容：ITサービス紹介サイト「アスピック」の運営BtoB向けリード獲得メディアとして、一般社団法人ASP・SaaS・AI・IoT クラウド産業協会（ASPIC）との協業で運営しています。実際の企画・運営など、すべての業務を当社が担っています。,東京都港区白金1-27-1,2017,19,9百万円,,https://bluetone.co.jp/,,
2024-07-01,株式会社地方創生テクノロジーラボ,その他専門コンサルティング,1,「地方自治体と民間企業をつなぐコンシェルジュ」として地域活性化に寄与しています。■企業と自治体がつながるマッチングプラットフォーム「自治体CONNECT」の開発・運営■地方創生に関するコンサルティングサービスなど,東京都港区南麻布2-13-12 EM南麻布ビル6階,2017,20,"4,500万円",29.0,https://www.lc-techlab.co.jp/,,代表取締役社長 新井 一真
2024-07-01,税理士法人　山下会計事務所,税理士法人,2,■事業内容：公認会計士・税理士・行政書士・ITコーディネータ,兵庫県たつの市揖西町小神20-1,1990,23,,,https://www.heart-y.com/,,
2024-06-01,株式会社ｆｕｎｄｂｏｏｋ,その他専門コンサルティング,10,"■会社概要""気軽にM&Aの相談ができて、安心してM&Aが選択できる新しい世界へ”fundbookは、M&Aの質を追求。自社開発プラットフォーム「fundbook cloud」による独自のマッチングに、優れた経験・専門性を備えたアドバイザーのサポートを組み合わせた「ハイブリッド型M&Aサービス」によって、成約までのプロセスを徹底サポートします。経営者がM&Aを気軽に相談できる場所を創り、属人性や恣意性を廃した公明正大なマッチングを実現することで、安心してM&Aができる世界。そして誰もが成功の機会を得られ、多くの価値やイノベーションが生まれる世界を目指します。",東京都港区虎ノ門1-23-1虎ノ門ヒルズ森タワー24F,2017,,"2,000百万円",,https://company.fundbook.co.jp/,,
2024-08-01,フラームジャパン株式会社,その他専門コンサルティング,6,■事業内容：・女性活躍促進に関わるコンサルティング業・ダイバーシティマネジメントに関わるコンサルティング業・採用企画、採用広報に関わるコンサルティング業・有料職業紹介事業、労働者派遣事業,東京都港区海岸1-7-1東京ポートシティ竹芝,2017,81,40百万円,,http://flammejapan.com/,,
2024-08-01,MHC税理士法人,税理士法人,1,■事業内容：（1）起業創業支援業務(2）会計業務支援業務（3）資産家支援業務（4）税務申告業務（5）経営コンサルティング,京都府京都市中京区西洞院通三条下る柳水町71-1菅原ビル302,2017,15,5百万円,,http://mhcas.com,,
2024-08-01,Ｓｏｏｇｏｌ　Ｍａｎａｇｅｍｅｎｔ株式会社,その他専門コンサルティング,無,税務会計・創業支援・会社設立・融資支援・経営計画・経営コンサルティング（MAS）・記帳代行・相続・事業承継・ITテクノロジー■関与先件数：1500社■税理士法人登録番号：東京税理士会 4093 2024年5月doda掲載求人より引用,東京都台東区上野3-24-6上野フロンティアタワー 16Ｆ,2017,,1 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 森瀬 博信
2024-08-01,株式会社Ｌｅｇａｌｓｃａｐｅ,法律事務所,10,"2023年9月に生成AIと弊社独自の自然言語処理技術を組み合わせたAIリサーチ機能を日本で初めて導入。書籍・法令・ガイドラインなどが一目で見渡せるその次世代的な体験や、業界最大級のコンテンツ （2,900冊以上の書籍を含む、計30,000件超) を有している点などを評価され、日本の五大法律事務所全てに加え日本取引所グループ様や三菱商事様など日本を代表する大手企業の法務部を中心に15,000名以上のクライアントが利用中。毎年約2倍の売上成長、商談後の成約率40%、継続率99%と高い評価を市場でも得ている。",東京都文京区向丘2-3-10,2017,30,,,https://www.legalscape.co.jp/,,
2024-07-01,ＪＡＰＡＮ　ＴＥＳＴＩＮＧ　ＬＡＢＯＲＡＴＯＲＩＥＳ株式会社,その他専門コンサルティング,6,"■事業内容： 開発品の信頼性を評価する""技術サービス""を提供しています。規格・規定通りの評価データのご提供だけでなく、評価目的に最適な手法・条件・設備のご提案や、規格外評価のためのオリジナル設備・治具の設計製作にも対応しています。",岐阜県大垣市内原1-56,2017,187,50百万円,36.0,https://jtla.co.jp/,,
2024-07-01,長岡税理士事務所,税理士法人,1,創業期の資金調達や中小企業・個人事業主の経営サポート 等,東京都渋谷区代々木1-54-1 YS.Iビル5階、6階,2015,15,税理士事務所のため、資本金はありません。,,https://nszs.jp/,,代表 長岡 進太郎
