更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-07-01,株式会社フトゥーロ,技術系アウトソーシング（特定技術者派遣）,2,■事業内容： システム開発①アミューズメントの組み込み開発②車載関連の組み込み開発③アンドロイド機器の開発④画像処理機器⑤web全般の開発（Java、PHP、C#など）⑥アプリ全般の開発（Java、C＃、VBなど）⑦インフラ,神奈川県相模原市中央区矢部4-20-3,2019,38.0,16,17百万円,https://futuro-group.co.jp/,,
2024-07-01,株式会社レクリー,人材紹介・職業紹介,17,■事業内容： ＜ジョブリー建設＞建設業界に特化した人材紹介です。「求職者と企業双方の魅力を最大限伝え、建設業界をカッコよくする」を使命に、人材不足が深刻な建設業界において、人材の最適配置を実現することで建設業界の活性化を実現します。＜ジョブリードライバー＞ドライバーに特化した人材紹介サービスです。求職者様にはお仕事探しのお手伝いを通じ、イキイキと働ける環境のご提供を企業様にはマッチする人材のご紹介を通じ、経営改善に尽力いたします。＜新規事業創出＞業界の枠を超えたイノベーションを追求し、市場に独自の価値を提供することに注力しています。,東京都新宿区高田馬場2-4-13南ビル4F,2019,28.5,34,6百万円,https://recree.jp/,,
2024-07-01,Ｕｍａｋｅ株式会社,コールセンター,1,・コールセンター事業・LINE集客事業・オフィスコンサルティング事業・Google事業・ECO事業,大阪府大阪市浪速区難波中3-9-3 RE-020 1F,2019,28.0,,100万円,https://umake.co.jp/,代表取締役社長 木村 淳一,
2024-07-01,株式会社Ｎ．Ｅ,人材紹介・職業紹介,1,■事業概要：・人材事業・オーダースーツ事業・カフェ・精神科特化訪問看護事業・美容サロン事業・通信販売事業・広告・SNS運用事業,愛知県名古屋市中区丸の内1-2-28吉村ビル204B,2019,,40,20百万円,https://nine-earth.com,,
2024-07-01,株式会社エバーアド,人材紹介・職業紹介,2,■事業内容：WEB広告事業WEBサイト制作事業有料職業紹介事業者（届出番号13-ユ-312059）,東京都渋谷区道玄坂1-12-1渋谷マークシティW22F,2019,31.0,21,15百万円,https://ever-ad.jp/,,
2024-08-01,ＭＡＳＴＥＲ　ｋｅｙ株式会社,人材紹介・職業紹介,3,【人材紹介事業部】有料職業紹介 ライセンス 許可番号 27-ユ-303128【RPO事業部】採用コンサルティング事業、求人総合代理店 indeed silver partner【IT/SES事業部】-システムエンジニアリングサービス【マーケティング事業部】SNS／WEB集客施策、ITに関するコンサルティング,大阪府大阪市中央区北浜3-1-15北浜高田ビル7F,2019,28.0,10,5百万円,https://master-key.co.jp/,,
2024-07-01,株式会社ｍｉｒａｉｓｍ,人材紹介・職業紹介,4,【事業内容】（１）美容業界のコンサルティング（主に理美容師人材紹介）（２）人材業界を中心としたWEBコンサルティング１、ＷＥＢ制作：美容室の数はコンビニの4倍にあたる24万件とも言われ、毎年10000件が新しく出店しては8000件が廃業するというデータがあります。自社で新規の顧客を集客する仕組みを持たない限り広告のランニングコストはかかり続け、リピート率を高めることができなければ、これらの広告費は掛け捨てられていくことになります。２、ＷＥＢマーケティング：戦略設計、計画から実行まで様々なWEBマーケティングの課題解決をサポート致します。（３）業界特化をしない営業代行業,東京都渋谷区渋谷2-10-15,2020,,88,9百万円,https://miraism.biz/,,
2024-08-01,株式会社リデラ,人材紹介・職業紹介,2,■事業内容：・採用代行（RPO）事業（新卒、中途向け）・有料職業紹介事業・会員制Webサービス事業■特徴（TOPICS）：人事領域の課題といっても、繁忙期の人手不足、優秀な人材確保の難航や中長期的な採用目標のアップデートなど、その内容は企業によって千差万別です。当社では、一社一社のご状況に合わせたプランをご提案。人事企画・組織開発のコンサルタントに加えてRPOまでワンストップでサポート可能です。採用・人事領域のプロフェッショナルがお客様の頼れるパートナーとして、将来の持続的な発展を支援いたします。,東京都台東区台東1-38-9,2020,,,5百万円,https://www.ridera-inc.com/,,
2024-08-01,株式会社Ｓｃａｌｅ　Ｍａｎａｇｅｍｅｎｔ,研修サービス,6,■事業内容： インターネットを活用したエデュケーションテクノロジー・情報サービス事業,東京都渋谷区猿楽町4-10HAMMERbyco-ba2F,2020,,,5百万円,https://scale-management.co.jp/,,
2024-08-01,アポプラスキャリア株式会社,人材紹介・職業紹介,15,同社は、クオールホールディングス株式会社傘下にあるアポプラスステーション株式会社のメディカルジョブ事業部であった薬剤師・保健師・登録販売者等の医療医薬専門 人材紹介・派遣事業を承継し、2020年10月にスタートしました。「キャリア」と名がつくとおり、社名と事業形態が結びつくことにより社外・社内的にも何をやっている会社かわかりやすくなったと自負しております。,東京都千代田区丸の内3-3-1新東京ビル7F,2020,,122,125百万円,https://www.ap-c.co.jp/,,
2024-08-01,ギブクリエーション株式会社,人材紹介・職業紹介,11,■事業概要： ◇企業コンサルティング・専門職（エンジニア・バックオフィス）職種の採用支援に強みを持った採用コンサルティング、人材紹介事業・採用代行（RPOサービス）・採用業務アウトソーシング事業・HRコンサルティング◇キャリアコンサルティング・キャリア形成支援・転職活動支援,大阪府大阪市中央区今橋2-5-8トレードピア淀屋橋ビル5F,2020,,50,9百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社ビースタイルホールディングス,人材紹介・職業紹介,2,■事業内容： 傘下グループ会社の経営管理、及びそれに付帯する業務■グループ会社：株式会社ビースタイル スマートキャリア株式会社ビースタイル メディア株式会社ビースタイル バリューテクノロジーズ株式会社ビースタイル チャレンジ,東京都新宿区西新宿6-18-1住友不動産新宿セントラルパークタワー 32F,2002,,380,86百万円,https://www.bstylegroup.co.jp/corporate/outline/,,
2024-06-01,ＷＥＢＨＥＬＰ　ＪＡＰＡＮ株式会社,アウトソーシング,1,Webhelpは、2000年にフランスで設立されたBPO企業でございます。先日、大手BPO企業のConcentrix社と統合を経て、更に大きな組織として生まれ変わりました。世界の主要言語の95%以上をカバーし、世界70カ国以上でグローバルかつ次世代のCXソリューションをデザイン、構築、運用をしております。,【グループ本社】東京都江東区亀戸1-5-7【WEBHELP JAPAN株式会社】東京都千代田区霞が関3-2-6,2021,,,,https://webhelp.com/,代表 ジェーン キャサリン・フォガティ,
2024-08-01,株式会社ネクスタ,人材紹介・職業紹介,3,■企業概要：当社は、2020年2月設立の製造業に特化した人材紹介サービス企業です。ネクスタでは人材をお探しの企業さまに対し、経験豊富な実績とノウハウをもとに求人募集から採用までスピーディかつ効率的に対応。お仕事をお探しの方には、安心して働けるよう経験豊富なスタッフがお仕事選びから就業後までアドバイス・サポートしています。■事業概要：有料職業紹介事業（許可番号 13-ユ-312290）職業紹介コンサルティング事業広告代理業,東京都千代田区神田東松下町41-1H1O神田,2020,29.0,4,5百万円,https://www.nex-ta.jp/,,
2024-08-01,株式会社ビーバーズ,人材紹介・職業紹介,11,【建設業界専門の総合人材サービス、総合コンサルティング事業】■事業内容：・建設業界専門の転職支援およびキャリアコンサルティング・建設技術者派遣・フリーランス支援サービス（ビーバーズフリーランス）・法人マッチングサービス（ビーバーズウィズダム）・高度外国人材紹介・建設特化M＆A仲介,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー15F,2020,,120,9百万円,https://beavers.co.jp/,,
2024-08-01,株式会社S Accounting Service,アウトソーシング,1,■経理業務代行サービス■労務支援サービス■経営支援サービス,兵庫県神戸市中央区港島中町6-2-1 神戸パークシティC-1F,2020,,6,500万円,https://s-as.co.jp/,代表取締役 小林 佐和子,
2024-08-01,株式会社キッカケクリエイション,人材紹介・職業紹介,3,■事業内容： 【転職エージェント事業】∟現役のITエンジニア専門のアドバイザーだからこそできるキャリア相談サービスと高品質なITエンジニア専門の人材紹介サービス。【採用支援事業】∟IT専門エンジニアの採用支援ノウハウを生かしたZ世代中心の採用支援事業【メディア事業】∟インフルエンサーリクルーティング事業としてSNSを中心に展開。【クリエイター支援事業】∟NFTアートブランド開発支援事業や国内最大級のインフルエンサープロダクション事業を行い、クリエイターが自身の得意な事に夢中になれるよう、技術面やマーケティングなど様々な角度からサポートいたします。,東京都渋谷区渋谷1-3-9ヒューリック渋谷1丁目ビル6F,2020,30.0,21,30百万円,https://kikkakecreation.com/,,
2024-07-01,株式会社建設みらい総研,求人サイト・求人メディア,1,★建設業特化のWeb事業および人材紹介事業★建設業者を対象にした経営コンサルティング事業◎Web事業・建設業専門求人サイト「ビズケン」の運営・企画・販売◎人材紹介事業・建設業特化の転職支援サービス◎コンサルティング事業・建設業者の課題解決、体制強化に向けたコンサルティングサービスの提供,東京都墨田区東向島6-9-13 MTビル2階※2024年9月 八丁堀にオフィス移転予定,2020,,15,900万円,https://company.anken-tank.com/,代表取締役社長 小林 武尊,
2024-07-01,株式会社Ａｎｄ　Ｍ　Ｆａｍｉｌｉｅ,人材派遣,1,■人材派遣・紹介予定派遣サービス■セールスプロモーション■結婚相談サービス■労働者派遣事業 許可番号 派 28-302046■有料職業紹介 許可番号 28-ユ-301196,兵庫県明石市大明石町1-7-33 大手ビル305,2020,,,"1,000,000円",https://and-m-familie.com/_frog#works,代表取締役 西垣 篤,
2024-06-01,株式会社ＬＥＯ,アウトソーシング,3,■営業コンサルティングサービス事業,東京都港区虎ノ門1-21-19 東急虎ノ門ビル9F,2020,28.0,,,https://l-e-o.co.jp/,代表取締役 佐々木 卓,
2024-08-01,株式会社アップベース,人材紹介・職業紹介,5,■事業内容：（1）建設・不動産特化人材事業…建設・不動産業界で仕事を探す転職希望者様と、採用ニーズがある企業様とをマッチングするプラットフォーム「建設JOBs」「リアルエステートWORKS」を運営しています。（2）建設・不動産業界企業様向けのコンサルティング…建設・不動産業界の企業様の採用課題を解決するためのコンサルティング業務を行っています。（RPO・BPO）,東京都目黒区青葉台3-1-18青葉台タワーアネックス3F,2024,,45,"1,500百万円",http://upbase-inc.co.jp/,,
2024-08-01,株式会社９Ｅ,人材紹介・職業紹介,1,"■事業内容▽9Eキャリア『未来の選択肢を広げる』をコンセプトにサービスを提供し、将来多くの選択肢が増えるようなキャリアのご提案を行います。そのため【カスタマーサクセス】や【インサイドセールス】、【SaaS/IT営業職】など将来性が高い職種での転職支援に特化し、将来多くの企業から""来て欲しい""と手が上がるような転職実現を目指して支援を行います。自己応募で内定獲得が難しい企業への内定を勝ち取るため、職務経歴書作成や面接対策に最も力を入れています。",東京都新宿区西新宿3-2-9新宿ワシントンホテルビル本館2F,2020,,8,6百万円,https://9e-hs.co.jp/,,
2024-08-01,Ｂｅｙｏｎｄ　Ｔｅｃｈｎｏｌｏｇｉｅｓ株式会社,人材紹介・職業紹介,3,■事業内容： 人材コンサルティング事業、グローバル採用事業、LinkedIn事業（採用代行/RPO）、人材紹介事業、エンジニア転職プラットフォーム事業,東京都千代田区麹町2-5-1WeWork 半蔵門 PREX South,2020,,25,5百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社ＨＲ　ＣＡＲＥＥＲ,人材紹介・職業紹介,1,【医療・福祉業界に特化した人材紹介業】■看護師特化型求人サイト「看護エール」■介護業界特化型求人サイト「介護ギフト」■栄養士業界特化型求人サイト「栄養士エール」■建設業界特化型求人サイト「建設エール」＜許可番号 13-ユ-312402＞,東京都中央区日本橋小伝馬町15-18 EDGE小伝馬町ビル8F,2020,,90,2000万円,https://hr-career.jp/,代表取締役 森 聡介,
